#Duplication rate	Coverage
1.0	4919.0
2.0	2537.0
3.0	1517.0
4.0	1076.0
5.0	818.0
6.0	611.0
7.0	498.0
8.0	370.0
9.0	336.0
10.0	284.0
11.0	236.0
12.0	203.0
13.0	189.0
14.0	133.0
15.0	143.0
16.0	132.0
17.0	132.0
18.0	92.0
19.0	80.0
20.0	78.0
21.0	84.0
22.0	65.0
23.0	83.0
24.0	66.0
25.0	48.0
26.0	49.0
27.0	44.0
28.0	43.0
29.0	38.0
30.0	34.0
31.0	30.0
32.0	27.0
33.0	30.0
34.0	19.0
35.0	25.0
36.0	14.0
37.0	25.0
38.0	17.0
39.0	21.0
40.0	13.0
41.0	15.0
42.0	17.0
43.0	11.0
44.0	14.0
45.0	9.0
46.0	14.0
47.0	8.0
48.0	18.0
49.0	12.0
50.0	258.0
