#Insert size (bp)	insert size
35.0	2.0
37.0	2.0
38.0	6.0
39.0	8.0
40.0	11.0
41.0	7.0
42.0	6.0
43.0	7.0
44.0	3.0
45.0	4.0
46.0	3.0
47.0	5.0
48.0	3.0
49.0	1.0
50.0	4.0
51.0	7.0
52.0	3.0
53.0	9.0
54.0	14.0
55.0	11.0
56.0	13.0
57.0	40.0
58.0	23.0
59.0	100.0
60.0	41.0
61.0	112.0
62.0	28.0
63.0	133.0
64.0	135.0
65.0	94.0
66.0	80.0
67.0	32.0
68.0	14.0
69.0	11.0
70.0	16.0
71.0	11.0
72.0	13.0
73.0	13.0
74.0	13.0
75.0	17.0
76.0	20.0
77.0	42.0
78.0	28.0
79.0	22.0
80.0	23.0
81.0	12.0
82.0	18.0
83.0	15.0
84.0	22.0
85.0	16.0
86.0	15.0
87.0	32.0
88.0	27.0
89.0	18.0
90.0	19.0
91.0	20.0
92.0	26.0
93.0	18.0
94.0	171.0
95.0	103.0
96.0	42.0
97.0	17.0
98.0	16.0
99.0	24.0
100.0	35.0
101.0	30.0
102.0	24.0
103.0	22.0
104.0	24.0
105.0	30.0
106.0	22.0
107.0	30.0
108.0	36.0
109.0	26.0
110.0	36.0
111.0	35.0
112.0	44.0
113.0	33.0
114.0	46.0
115.0	55.0
116.0	43.0
117.0	30.0
118.0	34.0
119.0	44.0
120.0	45.0
121.0	37.0
122.0	42.0
123.0	34.0
124.0	52.0
125.0	60.0
126.0	44.0
127.0	64.0
128.0	37.0
129.0	39.0
130.0	39.0
131.0	38.0
132.0	55.0
133.0	43.0
134.0	60.0
135.0	32.0
136.0	82.0
137.0	76.0
138.0	41.0
139.0	51.0
140.0	55.0
141.0	39.0
142.0	38.0
143.0	41.0
144.0	247.0
145.0	285.0
146.0	279.0
147.0	360.0
148.0	355.0
149.0	393.0
150.0	966.0
151.0	6920.0
152.0	5914.0
153.0	5315.0
154.0	5365.0
155.0	5548.0
156.0	5869.0
157.0	5559.0
158.0	5453.0
159.0	3714.0
160.0	3730.0
161.0	3755.0
162.0	3839.0
163.0	3796.0
164.0	3768.0
165.0	3952.0
166.0	3910.0
167.0	3831.0
168.0	4026.0
169.0	3828.0
170.0	3940.0
171.0	3937.0
172.0	3907.0
173.0	3871.0
174.0	4068.0
175.0	3914.0
176.0	3831.0
177.0	4040.0
178.0	3871.0
179.0	3896.0
180.0	3780.0
181.0	4150.0
182.0	3941.0
183.0	3803.0
184.0	3735.0
185.0	3854.0
186.0	3744.0
187.0	3922.0
188.0	4058.0
189.0	3743.0
190.0	3828.0
191.0	3983.0
192.0	3686.0
193.0	3905.0
194.0	3892.0
195.0	3737.0
196.0	3749.0
197.0	3928.0
198.0	3609.0
199.0	3993.0
200.0	3603.0
201.0	3749.0
202.0	3573.0
203.0	3535.0
204.0	3741.0
205.0	3577.0
206.0	3713.0
207.0	3855.0
208.0	3617.0
209.0	3511.0
210.0	3565.0
211.0	3387.0
212.0	3490.0
213.0	3417.0
214.0	3536.0
215.0	3429.0
216.0	3343.0
217.0	3545.0
218.0	3448.0
219.0	3352.0
220.0	3600.0
221.0	3411.0
222.0	3448.0
223.0	3220.0
224.0	3165.0
225.0	3384.0
226.0	3272.0
227.0	3329.0
228.0	3152.0
229.0	3310.0
230.0	3334.0
231.0	3209.0
232.0	3146.0
233.0	3233.0
234.0	3150.0
235.0	3095.0
236.0	2987.0
237.0	3423.0
238.0	3262.0
239.0	3341.0
240.0	3001.0
241.0	3387.0
242.0	3177.0
243.0	3047.0
244.0	3104.0
245.0	2831.0
246.0	2905.0
247.0	2821.0
248.0	2766.0
249.0	2750.0
250.0	2665.0
251.0	2653.0
252.0	2686.0
253.0	2856.0
254.0	2584.0
255.0	2666.0
256.0	2993.0
257.0	2775.0
258.0	2673.0
259.0	2871.0
260.0	2487.0
261.0	2368.0
262.0	2337.0
263.0	2424.0
264.0	2386.0
265.0	2381.0
266.0	2293.0
267.0	2185.0
268.0	2202.0
269.0	2262.0
270.0	2258.0
271.0	2142.0
272.0	2220.0
273.0	2071.0
274.0	2053.0
275.0	2088.0
276.0	2062.0
277.0	2083.0
278.0	2024.0
279.0	2177.0
280.0	2038.0
281.0	2011.0
282.0	1973.0
283.0	1955.0
284.0	1916.0
285.0	1928.0
286.0	1939.0
287.0	1957.0
288.0	1829.0
289.0	1873.0
290.0	1823.0
291.0	1916.0
292.0	1735.0
293.0	1802.0
294.0	1737.0
295.0	1765.0
296.0	1775.0
297.0	1679.0
298.0	1723.0
299.0	1782.0
300.0	1768.0
301.0	1589.0
302.0	1606.0
303.0	1747.0
304.0	1601.0
305.0	1572.0
306.0	1633.0
307.0	1688.0
308.0	1559.0
309.0	1785.0
310.0	1533.0
311.0	1545.0
312.0	1678.0
313.0	1356.0
314.0	1421.0
315.0	1396.0
316.0	1337.0
317.0	1378.0
318.0	1317.0
319.0	1265.0
320.0	1314.0
321.0	1326.0
322.0	1361.0
323.0	1337.0
324.0	1395.0
325.0	1384.0
326.0	1248.0
327.0	1319.0
328.0	1277.0
329.0	1226.0
330.0	1287.0
331.0	1108.0
332.0	1299.0
333.0	1267.0
334.0	1167.0
335.0	1194.0
336.0	1068.0
337.0	1032.0
338.0	1023.0
339.0	1006.0
340.0	1030.0
341.0	1043.0
342.0	993.0
343.0	969.0
344.0	983.0
345.0	952.0
346.0	926.0
347.0	913.0
348.0	930.0
349.0	893.0
350.0	912.0
351.0	927.0
352.0	899.0
353.0	898.0
354.0	907.0
355.0	893.0
356.0	862.0
357.0	869.0
358.0	878.0
359.0	939.0
360.0	910.0
361.0	899.0
362.0	880.0
363.0	917.0
364.0	1117.0
365.0	938.0
366.0	966.0
367.0	1120.0
368.0	1015.0
369.0	927.0
370.0	1001.0
371.0	980.0
372.0	1093.0
373.0	1371.0
