#Duplication rate	Coverage
1.0	2610.0
2.0	2061.0
3.0	1547.0
4.0	1221.0
5.0	1096.0
6.0	934.0
7.0	832.0
8.0	733.0
9.0	669.0
10.0	607.0
11.0	581.0
12.0	563.0
13.0	470.0
14.0	453.0
15.0	429.0
16.0	384.0
17.0	387.0
18.0	371.0
19.0	301.0
20.0	317.0
21.0	319.0
22.0	250.0
23.0	260.0
24.0	240.0
25.0	255.0
26.0	222.0
27.0	224.0
28.0	212.0
29.0	193.0
30.0	211.0
31.0	174.0
32.0	181.0
33.0	171.0
34.0	166.0
35.0	151.0
36.0	176.0
37.0	121.0
38.0	150.0
39.0	115.0
40.0	126.0
41.0	126.0
42.0	124.0
43.0	109.0
44.0	96.0
45.0	117.0
46.0	98.0
47.0	92.0
48.0	105.0
49.0	87.0
50.0	4438.0
