#Duplication rate	Coverage
1.0	3201.0
2.0	1929.0
3.0	1178.0
4.0	966.0
5.0	674.0
6.0	642.0
7.0	495.0
8.0	424.0
9.0	393.0
10.0	315.0
11.0	306.0
12.0	301.0
13.0	235.0
14.0	214.0
15.0	207.0
16.0	181.0
17.0	160.0
18.0	180.0
19.0	144.0
20.0	132.0
21.0	123.0
22.0	106.0
23.0	87.0
24.0	90.0
25.0	94.0
26.0	107.0
27.0	89.0
28.0	62.0
29.0	88.0
30.0	62.0
31.0	57.0
32.0	55.0
33.0	54.0
34.0	48.0
35.0	59.0
36.0	50.0
37.0	45.0
38.0	46.0
39.0	29.0
40.0	39.0
41.0	38.0
42.0	39.0
43.0	33.0
44.0	34.0
45.0	35.0
46.0	30.0
47.0	28.0
48.0	28.0
49.0	32.0
50.0	594.0
