#Duplication rate	Coverage
1.0	3721.0
2.0	2577.0
3.0	1678.0
4.0	1334.0
5.0	1026.0
6.0	856.0
7.0	777.0
8.0	603.0
9.0	509.0
10.0	478.0
11.0	428.0
12.0	405.0
13.0	362.0
14.0	323.0
15.0	307.0
16.0	314.0
17.0	250.0
18.0	240.0
19.0	221.0
20.0	229.0
21.0	184.0
22.0	177.0
23.0	167.0
24.0	158.0
25.0	143.0
26.0	141.0
27.0	116.0
28.0	117.0
29.0	129.0
30.0	88.0
31.0	96.0
32.0	81.0
33.0	72.0
34.0	87.0
35.0	94.0
36.0	88.0
37.0	73.0
38.0	63.0
39.0	58.0
40.0	73.0
41.0	61.0
42.0	48.0
43.0	49.0
44.0	55.0
45.0	44.0
46.0	39.0
47.0	40.0
48.0	44.0
49.0	34.0
50.0	850.0
