#Coverage	Number of genomic locations
0.0	16824.0
1.0	2598.0
2.0	2323.0
3.0	868.0
4.0	904.0
5.0	396.0
6.0	372.0
7.0	308.0
8.0	268.0
9.0	242.0
10.0	181.0
11.0	297.0
12.0	217.0
13.0	204.0
14.0	185.0
15.0	91.0
16.0	171.0
17.0	102.0
18.0	80.0
19.0	104.0
20.0	100.0
21.0	76.0
22.0	70.0
23.0	60.0
24.0	39.0
25.0	79.0
26.0	73.0
27.0	64.0
28.0	52.0
29.0	78.0
30.0	34.0
31.0	41.0
32.0	23.0
33.0	17.0
34.0	15.0
35.0	11.0
36.0	13.0
37.0	40.0
38.0	16.0
39.0	22.0
40.0	38.0
41.0	37.0
42.0	40.0
43.0	21.0
44.0	12.0
45.0	1.0
46.0	1.0
47.0	18.0
48.0	6.0
49.0	5.0
50.0	11.0
51.0	25.0
52.0	16.0
53.0	13.0
54.0	22.0
55.0	5.0
56.0	5.0
57.0	14.0
58.0	10.0
59.0	7.0
60.0	9.0
61.0	5.0
62.0	12.0
63.0	29.0
64.0	19.0
65.0	17.0
66.0	21.0
67.0	28.0
68.0	45.0
69.0	26.0
70.0	14.0
71.0	4.0
72.0	5.0
73.0	7.0
74.0	18.0
75.0	25.0
76.0	11.0
77.0	8.0
78.0	6.0
79.0	4.0
80.0	7.0
81.0	7.0
82.0	7.0
83.0	4.0
84.0	15.0
85.0	4.0
86.0	2.0
87.0	3.0
88.0	6.0
89.0	15.0
90.0	6.0
91.0	4.0
92.0	3.0
93.0	4.0
94.0	5.0
95.0	5.0
96.0	5.0
97.0	5.0
98.0	7.0
99.0	10.0
100.0	5.0
101.0	15.0
102.0	10.0
103.0	10.0
104.0	10.0
105.0	12.0
106.0	10.0
107.0	18.0
108.0	17.0
109.0	19.0
110.0	8.0
111.0	11.0
112.0	2.0
113.0	1.0
114.0	6.0
115.0	5.0
116.0	9.0
117.0	11.0
118.0	1.0
119.0	3.0
120.0	8.0
121.0	6.0
122.0	11.0
123.0	1.0
125.0	3.0
126.0	1.0
127.0	2.0
128.0	5.0
129.0	2.0
130.0	12.0
131.0	6.0
132.0	7.0
133.0	6.0
134.0	7.0
135.0	6.0
136.0	1.0
137.0	7.0
138.0	7.0
139.0	3.0
140.0	6.0
141.0	13.0
142.0	13.0
143.0	2.0
144.0	1.0
145.0	4.0
146.0	10.0
147.0	9.0
148.0	3.0
149.0	3.0
150.0	1.0
151.0	4.0
153.0	1.0
154.0	1.0
155.0	1.0
156.0	5.0
157.0	4.0
158.0	1.0
159.0	6.0
160.0	2.0
161.0	3.0
162.0	3.0
163.0	2.0
164.0	4.0
165.0	3.0
166.0	15.0
167.0	7.0
168.0	8.0
169.0	6.0
170.0	4.0
171.0	3.0
172.0	9.0
173.0	9.0
174.0	7.0
175.0	6.0
176.0	10.0
177.0	10.0
178.0	11.0
179.0	8.0
180.0	1.0
181.0	1.0
182.0	1.0
183.0	1.0
186.0	2.0
187.0	1.0
188.0	8.0
189.0	3.0
190.0	9.0
191.0	2.0
193.0	2.0
194.0	2.0
195.0	7.0
196.0	4.0
197.0	2.0
211.0	1.0
212.0	1.0
213.0	2.0
215.0	2.0
216.0	1.0
218.0	1.0
219.0	3.0
220.0	8.0
221.0	4.0
222.0	2.0
223.0	3.0
224.0	4.0
225.0	2.0
226.0	4.0
227.0	8.0
228.0	6.0
229.0	6.0
230.0	2.0
231.0	2.0
232.0	2.0
233.0	4.0
234.0	2.0
235.0	4.0
236.0	4.0
237.0	8.0
238.0	14.0
239.0	6.0
240.0	13.0
241.0	6.0
242.0	6.0
243.0	8.0
244.0	7.0
245.0	4.0
246.0	6.0
247.0	6.0
248.0	1.0
249.0	8.0
250.0	1.0
251.0	2.0
252.0	4.0
253.0	2.0
254.0	1.0
255.0	2.0
257.0	4.0
258.0	4.0
259.0	3.0
260.0	3.0
261.0	3.0
262.0	1.0
263.0	2.0
264.0	1.0
265.0	5.0
267.0	3.0
268.0	1.0
269.0	6.0
270.0	1.0
271.0	4.0
272.0	4.0
273.0	3.0
274.0	1.0
275.0	1.0
276.0	1.0
277.0	1.0
278.0	3.0
279.0	2.0
280.0	2.0
281.0	4.0
283.0	3.0
284.0	4.0
285.0	9.0
286.0	1.0
287.0	2.0
288.0	7.0
289.0	3.0
290.0	2.0
291.0	5.0
292.0	6.0
293.0	2.0
294.0	5.0
295.0	3.0
296.0	6.0
297.0	3.0
298.0	2.0
299.0	3.0
300.0	1.0
301.0	1.0
302.0	3.0
303.0	4.0
304.0	1.0
305.0	2.0
309.0	1.0
310.0	2.0
311.0	2.0
312.0	2.0
313.0	1.0
314.0	1.0
315.0	2.0
316.0	5.0
317.0	3.0
318.0	1.0
319.0	1.0
320.0	4.0
321.0	2.0
322.0	6.0
324.0	3.0
325.0	6.0
326.0	2.0
327.0	1.0
328.0	2.0
329.0	2.0
330.0	2.0
331.0	2.0
332.0	2.0
333.0	1.0
334.0	1.0
336.0	2.0
339.0	3.0
348.0	2.0
350.0	1.0
352.0	7.0
353.0	3.0
354.0	2.0
356.0	2.0
387.0	1.0
390.0	1.0
419.0	1.0
438.0	1.0
462.0	1.0
477.0	1.0
515.0	1.0
542.0	1.0
716.0	1.0
752.0	1.0
770.0	1.0
777.0	5.0
778.0	13.0
796.0	1.0
833.0	1.0
1065.0	1.0
1166.0	1.0
1483.0	1.0
1693.0	1.0
1887.0	1.0
1985.0	1.0
2081.0	1.0
2100.0	1.0
2126.0	1.0
2192.0	1.0
2197.0	1.0
2231.0	1.0
2232.0	1.0
2241.0	1.0
