#Duplication rate	Coverage
1.0	3278.0
2.0	2299.0
3.0	1747.0
4.0	1392.0
5.0	1090.0
6.0	1010.0
7.0	867.0
8.0	779.0
9.0	668.0
10.0	603.0
11.0	493.0
12.0	485.0
13.0	449.0
14.0	390.0
15.0	391.0
16.0	339.0
17.0	307.0
18.0	278.0
19.0	312.0
20.0	258.0
21.0	248.0
22.0	216.0
23.0	227.0
24.0	220.0
25.0	206.0
26.0	199.0
27.0	179.0
28.0	175.0
29.0	165.0
30.0	173.0
31.0	154.0
32.0	149.0
33.0	129.0
34.0	109.0
35.0	129.0
36.0	120.0
37.0	138.0
38.0	96.0
39.0	104.0
40.0	91.0
41.0	99.0
42.0	85.0
43.0	71.0
44.0	73.0
45.0	61.0
46.0	59.0
47.0	73.0
48.0	82.0
49.0	69.0
50.0	3475.0
