#Coverage (X)	Coverage
1.0	99.87626659532488
2.0	99.86623415710798
3.0	99.68899441527606
4.0	99.59535832525165
5.0	99.44821589807043
6.0	99.16730762799719
7.0	98.01023308698124
8.0	95.4619937798883
9.0	90.60963782898037
10.0	85.87432699060295
11.0	80.24612915092132
12.0	74.35708791760024
13.0	69.25392101126977
14.0	64.37481189178342
15.0	59.5492091094539
16.0	55.14162458616192
17.0	50.476540815302805
18.0	47.062167675484055
19.0	44.159448884727276
20.0	41.621242015851244
21.0	38.63491957328695
22.0	35.42788348995083
23.0	32.976624418954614
24.0	30.6357221683443
25.0	27.860080928334938
26.0	25.616158913821337
27.0	24.07785172056313
28.0	22.599739156606333
29.0	21.201886098384747
30.0	20.14513593953781
31.0	19.18202187071529
32.0	17.78082466642141
33.0	16.449854529645833
34.0	15.279403404340684
35.0	14.14573788583084
36.0	13.102364311273107
37.0	12.00214025348626
38.0	11.410226398689076
39.0	10.580878172758574
40.0	9.771594823261864
41.0	9.07601244022338
42.0	8.19315787713606
43.0	7.457445741229961
44.0	7.116342841855314
45.0	6.671571414239352
46.0	5.865632210814951
47.0	5.497776142861909
48.0	5.353977861752995
49.0	5.042972277029051
50.0	4.96940106343844
51.0	4.87910911948633
