#Duplication rate	Coverage
1.0	4006.0
2.0	2340.0
3.0	1600.0
4.0	1239.0
5.0	1029.0
6.0	849.0
7.0	701.0
8.0	628.0
9.0	557.0
10.0	469.0
11.0	437.0
12.0	390.0
13.0	308.0
14.0	271.0
15.0	261.0
16.0	239.0
17.0	199.0
18.0	206.0
19.0	196.0
20.0	155.0
21.0	149.0
22.0	135.0
23.0	140.0
24.0	94.0
25.0	83.0
26.0	98.0
27.0	71.0
28.0	93.0
29.0	90.0
30.0	68.0
31.0	54.0
32.0	56.0
33.0	62.0
34.0	47.0
35.0	49.0
36.0	38.0
37.0	33.0
38.0	38.0
39.0	31.0
40.0	30.0
41.0	24.0
42.0	30.0
43.0	27.0
44.0	17.0
45.0	15.0
46.0	12.0
47.0	6.0
48.0	14.0
49.0	14.0
50.0	154.0
