#Coverage	Number of genomic locations
0.0	67.0
1.0	15.0
2.0	64.0
3.0	129.0
4.0	20.0
5.0	8.0
6.0	9.0
7.0	210.0
8.0	26.0
9.0	132.0
10.0	135.0
11.0	64.0
12.0	46.0
13.0	105.0
14.0	115.0
15.0	435.0
16.0	229.0
17.0	383.0
18.0	505.0
19.0	275.0
20.0	381.0
21.0	359.0
22.0	289.0
23.0	332.0
24.0	461.0
25.0	288.0
26.0	316.0
27.0	537.0
28.0	464.0
29.0	710.0
30.0	714.0
31.0	737.0
32.0	823.0
33.0	603.0
34.0	665.0
35.0	450.0
36.0	439.0
37.0	477.0
38.0	919.0
39.0	648.0
40.0	771.0
41.0	586.0
42.0	495.0
43.0	863.0
44.0	682.0
45.0	574.0
46.0	671.0
47.0	570.0
48.0	665.0
49.0	639.0
50.0	435.0
51.0	565.0
52.0	531.0
53.0	487.0
54.0	646.0
55.0	957.0
56.0	694.0
57.0	571.0
58.0	636.0
59.0	483.0
60.0	423.0
61.0	495.0
62.0	303.0
63.0	184.0
64.0	160.0
65.0	234.0
66.0	133.0
67.0	143.0
68.0	181.0
69.0	117.0
70.0	111.0
71.0	100.0
72.0	75.0
73.0	156.0
74.0	118.0
75.0	95.0
76.0	77.0
77.0	70.0
78.0	44.0
79.0	25.0
80.0	88.0
81.0	25.0
82.0	21.0
83.0	55.0
84.0	9.0
85.0	16.0
86.0	24.0
87.0	27.0
88.0	33.0
89.0	37.0
90.0	31.0
91.0	27.0
92.0	34.0
93.0	22.0
94.0	58.0
95.0	8.0
96.0	39.0
