#Duplication rate	Coverage
1.0	4375.0
2.0	2395.0
3.0	1567.0
4.0	1085.0
5.0	840.0
6.0	601.0
7.0	479.0
8.0	412.0
9.0	312.0
10.0	269.0
11.0	220.0
12.0	196.0
13.0	183.0
14.0	143.0
15.0	109.0
16.0	125.0
17.0	101.0
18.0	84.0
19.0	91.0
20.0	66.0
21.0	69.0
22.0	52.0
23.0	55.0
24.0	44.0
25.0	31.0
26.0	37.0
27.0	41.0
28.0	26.0
29.0	27.0
30.0	31.0
31.0	31.0
32.0	22.0
33.0	23.0
34.0	21.0
35.0	13.0
36.0	16.0
37.0	19.0
38.0	10.0
39.0	10.0
40.0	13.0
41.0	4.0
42.0	7.0
43.0	5.0
44.0	5.0
45.0	9.0
46.0	3.0
47.0	4.0
48.0	6.0
49.0	9.0
50.0	71.0
