#Duplication rate	Coverage
1.0	448.0
2.0	456.0
3.0	400.0
4.0	424.0
5.0	411.0
6.0	449.0
7.0	453.0
8.0	470.0
9.0	466.0
10.0	507.0
11.0	487.0
12.0	538.0
13.0	558.0
14.0	558.0
15.0	551.0
16.0	560.0
17.0	550.0
18.0	550.0
19.0	568.0
20.0	557.0
21.0	550.0
22.0	494.0
23.0	572.0
24.0	534.0
25.0	520.0
26.0	526.0
27.0	505.0
28.0	527.0
29.0	484.0
30.0	489.0
31.0	454.0
32.0	429.0
33.0	424.0
34.0	433.0
35.0	432.0
36.0	391.0
37.0	400.0
38.0	388.0
39.0	384.0
40.0	365.0
41.0	335.0
42.0	352.0
43.0	282.0
44.0	295.0
45.0	290.0
46.0	298.0
47.0	248.0
48.0	269.0
49.0	245.0
50.0	7216.0
