#Duplication rate	Coverage
1.0	3729.0
2.0	2525.0
3.0	1840.0
4.0	1410.0
5.0	1165.0
6.0	940.0
7.0	843.0
8.0	755.0
9.0	632.0
10.0	583.0
11.0	469.0
12.0	448.0
13.0	401.0
14.0	366.0
15.0	371.0
16.0	334.0
17.0	325.0
18.0	272.0
19.0	269.0
20.0	260.0
21.0	235.0
22.0	216.0
23.0	187.0
24.0	187.0
25.0	192.0
26.0	179.0
27.0	172.0
28.0	166.0
29.0	169.0
30.0	128.0
31.0	142.0
32.0	119.0
33.0	111.0
34.0	96.0
35.0	110.0
36.0	94.0
37.0	99.0
38.0	69.0
39.0	91.0
40.0	90.0
41.0	89.0
42.0	83.0
43.0	68.0
44.0	71.0
45.0	74.0
46.0	75.0
47.0	64.0
48.0	57.0
49.0	49.0
50.0	1482.0
