#Duplication rate	Coverage
1.0	1761.0
2.0	1848.0
3.0	1230.0
4.0	1286.0
5.0	1089.0
6.0	1046.0
7.0	854.0
8.0	879.0
9.0	794.0
10.0	808.0
11.0	701.0
12.0	705.0
13.0	646.0
14.0	636.0
15.0	589.0
16.0	537.0
17.0	473.0
18.0	469.0
19.0	440.0
20.0	411.0
21.0	369.0
22.0	343.0
23.0	345.0
24.0	307.0
25.0	273.0
26.0	280.0
27.0	233.0
28.0	232.0
29.0	244.0
30.0	200.0
31.0	212.0
32.0	180.0
33.0	151.0
34.0	178.0
35.0	166.0
36.0	143.0
37.0	160.0
38.0	139.0
39.0	142.0
40.0	151.0
41.0	111.0
42.0	93.0
43.0	104.0
44.0	93.0
45.0	84.0
46.0	81.0
47.0	85.0
48.0	92.0
49.0	68.0
50.0	2188.0
