#GC Content (%)	Sample
1.0	1.4045247304392923E-4
2.0	3.928740504725293E-5
3.0	7.661043984214322E-5
4.0	5.696673731851675E-5
5.0	1.0116506799667631E-4
6.0	4.2037523400560635E-4
7.0	1.0804036387994557E-5
8.0	2.2590257902170434E-5
9.0	9.821851261813235E-6
10.0	1.3750591766538526E-5
11.0	5.402018193997277E-5
12.0	6.875295883269262E-6
13.0	4.9109256309066165E-6
14.0	4.9109256309066165E-6
15.0	1.9643702523626466E-5
16.0	6.875295883269263E-6
17.0	1.1786221514175877E-5
18.0	5.89311075708794E-6
19.0	2.9465553785439696E-6
20.0	7.857481009450586E-6
21.0	6.875295883269263E-6
22.0	7.857481009450586E-6
23.0	1.4732776892719851E-5
24.0	4.9109256309066165E-6
25.0	2.8483368659258375E-5
26.0	1.9250828473153932E-4
27.0	6.364559617654974E-4
28.0	6.158300741156897E-4
29.0	0.0016117657920635513
30.0	0.005957934975415907
31.0	0.009399511657555263
32.0	0.017156809784135352
33.0	0.03522312299511461
34.0	0.08675248345509154
35.0	0.07799630305518507
36.0	0.08395718458597952
37.0	0.08705204991857686
38.0	0.08596575316902032
39.0	0.06808900168739404
40.0	0.05346819389905886
41.0	0.05194973569398255
42.0	0.04985473481983778
43.0	0.03332161259082757
44.0	0.03510034985434195
45.0	0.03492257434650312
46.0	0.03953000477341971
47.0	0.026778295280207597
48.0	0.018173371389733024
49.0	0.016345524869909582
50.0	0.016563569967921833
51.0	0.035397951947574884
52.0	0.017373872697021425
53.0	0.006514833941960717
54.0	0.002035087581447702
55.0	6.295806658822281E-4
56.0	2.573325030595067E-4
57.0	1.6697147145082495E-5
58.0	4.4198330678159543E-5
59.0	1.3750591766538524E-5
60.0	4.910925630906616E-6
61.0	9.821851261813232E-7
62.0	2.9465553785439696E-6
63.0	9.821851261813232E-7
64.0	0.0
65.0	9.821851261813232E-7
66.0	0.0
67.0	6.875295883269262E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	9.821851261813232E-7
74.0	0.0
75.0	1.9643702523626464E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	9.821851261813232E-7
