#Insert size (bp)	insert size
35.0	8.0
36.0	7.0
37.0	26.0
38.0	28.0
39.0	69.0
40.0	74.0
41.0	87.0
42.0	117.0
43.0	107.0
44.0	93.0
45.0	85.0
46.0	94.0
47.0	56.0
48.0	44.0
49.0	29.0
50.0	12.0
51.0	18.0
52.0	8.0
53.0	17.0
54.0	19.0
55.0	16.0
56.0	20.0
57.0	18.0
58.0	16.0
59.0	34.0
60.0	40.0
61.0	44.0
62.0	63.0
63.0	75.0
64.0	44.0
65.0	57.0
66.0	47.0
67.0	45.0
68.0	40.0
69.0	89.0
70.0	44.0
71.0	79.0
72.0	52.0
73.0	45.0
74.0	60.0
75.0	79.0
76.0	81.0
77.0	66.0
78.0	46.0
79.0	68.0
80.0	83.0
81.0	52.0
82.0	107.0
83.0	90.0
84.0	83.0
85.0	82.0
86.0	134.0
87.0	102.0
88.0	96.0
89.0	134.0
90.0	93.0
91.0	163.0
92.0	138.0
93.0	162.0
94.0	105.0
95.0	129.0
96.0	170.0
97.0	472.0
98.0	275.0
99.0	333.0
100.0	337.0
101.0	469.0
102.0	706.0
103.0	1423.0
104.0	2017.0
105.0	176.0
106.0	173.0
107.0	299.0
108.0	209.0
109.0	231.0
110.0	234.0
111.0	186.0
112.0	180.0
113.0	180.0
114.0	214.0
115.0	342.0
116.0	230.0
117.0	345.0
118.0	252.0
119.0	296.0
120.0	310.0
121.0	509.0
122.0	487.0
123.0	462.0
124.0	322.0
125.0	997.0
126.0	880.0
127.0	1049.0
128.0	844.0
129.0	930.0
130.0	888.0
131.0	340.0
132.0	346.0
133.0	370.0
134.0	461.0
135.0	430.0
136.0	371.0
137.0	332.0
138.0	397.0
139.0	3322.0
140.0	3530.0
141.0	3348.0
142.0	4024.0
143.0	3643.0
144.0	4540.0
145.0	5288.0
146.0	3644.0
147.0	1104.0
148.0	1293.0
149.0	1589.0
150.0	2914.0
151.0	17691.0
152.0	31760.0
153.0	22719.0
154.0	27189.0
155.0	29349.0
156.0	26193.0
157.0	24808.0
158.0	25569.0
