#Duplication rate	Coverage
1.0	1415.0
2.0	1028.0
3.0	813.0
4.0	707.0
5.0	591.0
6.0	548.0
7.0	485.0
8.0	388.0
9.0	401.0
10.0	388.0
11.0	343.0
12.0	311.0
13.0	287.0
14.0	251.0
15.0	268.0
16.0	236.0
17.0	206.0
18.0	202.0
19.0	219.0
20.0	202.0
21.0	209.0
22.0	205.0
23.0	169.0
24.0	189.0
25.0	180.0
26.0	151.0
27.0	136.0
28.0	164.0
29.0	150.0
30.0	152.0
31.0	130.0
32.0	129.0
33.0	128.0
34.0	135.0
35.0	132.0
36.0	128.0
37.0	128.0
38.0	118.0
39.0	126.0
40.0	116.0
41.0	101.0
42.0	99.0
43.0	93.0
44.0	94.0
45.0	108.0
46.0	102.0
47.0	94.0
48.0	83.0
49.0	103.0
50.0	12328.0
