#Duplication rate	Coverage
1.0	1570.0
2.0	1529.0
3.0	1133.0
4.0	1187.0
5.0	1022.0
6.0	977.0
7.0	967.0
8.0	1011.0
9.0	866.0
10.0	934.0
11.0	866.0
12.0	830.0
13.0	812.0
14.0	783.0
15.0	714.0
16.0	690.0
17.0	658.0
18.0	587.0
19.0	530.0
20.0	500.0
21.0	524.0
22.0	468.0
23.0	403.0
24.0	414.0
25.0	367.0
26.0	347.0
27.0	320.0
28.0	299.0
29.0	258.0
30.0	251.0
31.0	242.0
32.0	247.0
33.0	237.0
34.0	183.0
35.0	182.0
36.0	179.0
37.0	147.0
38.0	152.0
39.0	167.0
40.0	139.0
41.0	126.0
42.0	130.0
43.0	82.0
44.0	109.0
45.0	89.0
46.0	86.0
47.0	72.0
48.0	76.0
49.0	89.0
50.0	2078.0
