#Duplication rate	Coverage
1.0	5405.0
2.0	2925.0
3.0	1727.0
4.0	1152.0
5.0	833.0
6.0	659.0
7.0	541.0
8.0	402.0
9.0	372.0
10.0	305.0
11.0	278.0
12.0	254.0
13.0	211.0
14.0	203.0
15.0	187.0
16.0	203.0
17.0	170.0
18.0	156.0
19.0	160.0
20.0	125.0
21.0	138.0
22.0	114.0
23.0	113.0
24.0	118.0
25.0	101.0
26.0	97.0
27.0	101.0
28.0	76.0
29.0	100.0
30.0	83.0
31.0	83.0
32.0	80.0
33.0	76.0
34.0	70.0
35.0	63.0
36.0	63.0
37.0	73.0
38.0	47.0
39.0	72.0
40.0	67.0
41.0	56.0
42.0	54.0
43.0	55.0
44.0	51.0
45.0	47.0
46.0	36.0
47.0	40.0
48.0	39.0
49.0	44.0
50.0	1226.0
