#Duplication rate	Coverage
1.0	3701.0
2.0	2457.0
3.0	1547.0
4.0	1280.0
5.0	865.0
6.0	833.0
7.0	649.0
8.0	600.0
9.0	498.0
10.0	456.0
11.0	394.0
12.0	371.0
13.0	322.0
14.0	320.0
15.0	271.0
16.0	264.0
17.0	229.0
18.0	224.0
19.0	189.0
20.0	177.0
21.0	173.0
22.0	147.0
23.0	154.0
24.0	139.0
25.0	146.0
26.0	126.0
27.0	101.0
28.0	92.0
29.0	86.0
30.0	106.0
31.0	96.0
32.0	91.0
33.0	83.0
34.0	75.0
35.0	80.0
36.0	66.0
37.0	60.0
38.0	40.0
39.0	52.0
40.0	60.0
41.0	50.0
42.0	49.0
43.0	57.0
44.0	50.0
45.0	43.0
46.0	36.0
47.0	32.0
48.0	37.0
49.0	29.0
50.0	696.0
