#GC Content (%)	Sample
1.0	5.9644518668734345E-5
2.0	0.0
3.0	0.0
4.0	5.9644518668734345E-5
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	1.1928903733746869E-4
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	7.157342240248121E-4
30.0	0.002385780746749374
31.0	0.0078134319456042
32.0	0.02159131575808183
33.0	0.03727782416795897
34.0	0.04819277108433735
35.0	0.06733866157700108
36.0	0.10038172491947989
37.0	0.11946797089347488
38.0	0.12871287128712872
39.0	0.12048192771084337
40.0	0.10604795419300966
41.0	0.07592747226529882
42.0	0.04855063819634975
43.0	0.02594536562089944
44.0	0.01246570440176548
45.0	0.007216986758916855
46.0	0.009841345580341167
47.0	0.01276392699510915
48.0	0.015447930335202196
49.0	0.011869259215078134
50.0	0.010079923655016105
51.0	0.0070380532029106525
52.0	0.00137182392938089
53.0	7.157342240248121E-4
54.0	5.9644518668734345E-5
55.0	0.0
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	5.9644518668734345E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
