#Coverage	Number of genomic locations
2.0	4.0
3.0	4.0
4.0	2.0
6.0	2.0
7.0	1.0
9.0	3.0
10.0	5.0
12.0	3.0
13.0	10.0
16.0	2.0
17.0	3.0
18.0	3.0
20.0	2.0
22.0	3.0
24.0	13.0
26.0	8.0
27.0	1.0
29.0	1.0
30.0	11.0
31.0	2.0
32.0	3.0
34.0	2.0
35.0	2.0
37.0	2.0
40.0	2.0
41.0	4.0
42.0	3.0
44.0	1.0
45.0	6.0
47.0	2.0
49.0	4.0
50.0	2.0
52.0	3.0
54.0	5.0
59.0	4.0
60.0	1.0
61.0	1.0
63.0	2.0
65.0	4.0
66.0	1.0
68.0	2.0
69.0	1.0
70.0	7.0
71.0	5.0
72.0	3.0
73.0	4.0
74.0	6.0
75.0	6.0
76.0	10.0
77.0	3.0
78.0	3.0
80.0	1.0
82.0	2.0
83.0	1.0
85.0	5.0
86.0	1.0
88.0	4.0
91.0	4.0
92.0	2.0
93.0	5.0
96.0	1.0
98.0	3.0
100.0	1.0
101.0	4.0
102.0	1.0
103.0	5.0
107.0	1.0
108.0	5.0
111.0	2.0
124.0	1.0
127.0	1.0
128.0	2.0
129.0	4.0
131.0	2.0
140.0	1.0
141.0	9.0
142.0	5.0
144.0	2.0
145.0	4.0
146.0	1.0
147.0	8.0
148.0	8.0
149.0	5.0
150.0	6.0
151.0	1.0
154.0	1.0
155.0	1.0
156.0	2.0
157.0	1.0
158.0	1.0
159.0	1.0
161.0	2.0
163.0	1.0
165.0	1.0
167.0	1.0
168.0	1.0
170.0	1.0
171.0	2.0
172.0	1.0
178.0	1.0
179.0	3.0
180.0	2.0
181.0	1.0
183.0	1.0
184.0	1.0
185.0	1.0
187.0	2.0
188.0	1.0
190.0	1.0
193.0	4.0
195.0	2.0
196.0	1.0
197.0	4.0
198.0	2.0
199.0	1.0
200.0	1.0
203.0	3.0
204.0	2.0
205.0	1.0
206.0	2.0
207.0	2.0
208.0	1.0
210.0	1.0
217.0	3.0
218.0	6.0
219.0	4.0
220.0	3.0
221.0	6.0
222.0	1.0
227.0	2.0
228.0	2.0
229.0	1.0
232.0	2.0
236.0	1.0
240.0	1.0
241.0	2.0
242.0	4.0
243.0	3.0
244.0	2.0
