#Coverage (X)	Coverage
1.0	99.80603952780658
2.0	99.79600708958968
3.0	99.76925392101127
4.0	99.72243587599907
5.0	99.71240343778216
6.0	99.70905929170986
7.0	99.70905929170986
8.0	99.70571514563755
9.0	99.70237099956526
10.0	99.70237099956526
11.0	99.70237099956526
12.0	99.69233856134836
13.0	99.69233856134836
14.0	99.69233856134836
15.0	99.68230612313145
16.0	99.67896197705916
17.0	99.65889710062535
18.0	99.64886466240846
19.0	99.64217637026385
20.0	99.63883222419155
21.0	99.63883222419155
22.0	99.63883222419155
23.0	99.63883222419155
24.0	99.63883222419155
25.0	99.63883222419155
26.0	99.63883222419155
27.0	99.63548807811925
28.0	99.62545563990236
29.0	99.62211149383005
30.0	99.62211149383005
31.0	99.62211149383005
32.0	99.62211149383005
33.0	99.62211149383005
34.0	99.62211149383005
35.0	99.61876734775775
36.0	99.58867003310705
37.0	99.56191686452864
38.0	99.52178711166104
39.0	99.44821589807043
40.0	99.38133297662442
41.0	99.30441761696152
42.0	99.2074373808648
43.0	99.16730762799719
44.0	99.14724275156338
45.0	99.12383372905728
46.0	99.10711299869578
47.0	99.09039226833428
48.0	99.06363909975587
49.0	99.05695080761127
50.0	99.05360666153898
51.0	99.04691836939438
