#Duplication rate	Coverage
1.0	760.0
2.0	821.0
3.0	717.0
4.0	758.0
5.0	725.0
6.0	726.0
7.0	723.0
8.0	748.0
9.0	782.0
10.0	700.0
11.0	673.0
12.0	717.0
13.0	786.0
14.0	711.0
15.0	716.0
16.0	682.0
17.0	670.0
18.0	595.0
19.0	619.0
20.0	581.0
21.0	572.0
22.0	555.0
23.0	561.0
24.0	482.0
25.0	525.0
26.0	445.0
27.0	496.0
28.0	434.0
29.0	381.0
30.0	425.0
31.0	378.0
32.0	360.0
33.0	382.0
34.0	359.0
35.0	329.0
36.0	304.0
37.0	322.0
38.0	267.0
39.0	251.0
40.0	270.0
41.0	251.0
42.0	237.0
43.0	228.0
44.0	206.0
45.0	214.0
46.0	196.0
47.0	173.0
48.0	166.0
49.0	185.0
50.0	4525.0
