#Duplication rate	Coverage
1.0	1773.0
2.0	970.0
3.0	709.0
4.0	442.0
5.0	373.0
6.0	262.0
7.0	232.0
8.0	177.0
9.0	168.0
10.0	132.0
11.0	133.0
12.0	100.0
13.0	66.0
14.0	77.0
15.0	56.0
16.0	68.0
17.0	45.0
18.0	50.0
19.0	30.0
20.0	31.0
21.0	36.0
22.0	27.0
23.0	33.0
24.0	27.0
25.0	29.0
26.0	20.0
27.0	24.0
28.0	17.0
29.0	26.0
30.0	22.0
31.0	21.0
32.0	10.0
33.0	12.0
34.0	14.0
35.0	16.0
36.0	12.0
37.0	8.0
38.0	12.0
39.0	14.0
40.0	10.0
41.0	14.0
42.0	7.0
43.0	8.0
44.0	7.0
45.0	6.0
46.0	11.0
47.0	10.0
48.0	5.0
49.0	7.0
50.0	239.0
