#Duplication rate	Coverage
1.0	1052.0
2.0	994.0
3.0	816.0
4.0	835.0
5.0	728.0
6.0	809.0
7.0	735.0
8.0	847.0
9.0	813.0
10.0	792.0
11.0	774.0
12.0	735.0
13.0	742.0
14.0	719.0
15.0	715.0
16.0	742.0
17.0	632.0
18.0	597.0
19.0	572.0
20.0	621.0
21.0	526.0
22.0	570.0
23.0	542.0
24.0	488.0
25.0	489.0
26.0	432.0
27.0	445.0
28.0	420.0
29.0	368.0
30.0	389.0
31.0	342.0
32.0	338.0
33.0	302.0
34.0	281.0
35.0	288.0
36.0	252.0
37.0	265.0
38.0	215.0
39.0	211.0
40.0	214.0
41.0	206.0
42.0	191.0
43.0	196.0
44.0	150.0
45.0	165.0
46.0	147.0
47.0	142.0
48.0	115.0
49.0	137.0
50.0	3420.0
