#Insert size (bp)	insert size
2.0	152.0
3.0	210.0
4.0	197.0
5.0	182.0
6.0	202.0
7.0	204.0
8.0	206.0
9.0	210.0
10.0	234.0
11.0	266.0
12.0	200.0
13.0	207.0
14.0	239.0
15.0	216.0
16.0	199.0
17.0	214.0
18.0	220.0
19.0	309.0
20.0	447.0
21.0	268.0
22.0	381.0
23.0	254.0
24.0	217.0
25.0	256.0
26.0	232.0
27.0	250.0
28.0	250.0
29.0	259.0
30.0	280.0
31.0	303.0
32.0	284.0
33.0	286.0
34.0	292.0
35.0	317.0
36.0	299.0
37.0	312.0
38.0	299.0
39.0	333.0
40.0	297.0
41.0	292.0
42.0	299.0
43.0	321.0
44.0	319.0
45.0	309.0
46.0	365.0
47.0	375.0
48.0	341.0
49.0	386.0
50.0	321.0
51.0	329.0
52.0	310.0
53.0	374.0
54.0	293.0
55.0	358.0
56.0	360.0
57.0	337.0
58.0	395.0
59.0	314.0
60.0	369.0
61.0	340.0
62.0	509.0
63.0	381.0
64.0	322.0
65.0	317.0
66.0	375.0
67.0	383.0
68.0	361.0
69.0	349.0
70.0	396.0
71.0	351.0
72.0	403.0
73.0	387.0
74.0	398.0
75.0	347.0
76.0	429.0
77.0	391.0
78.0	427.0
79.0	431.0
80.0	421.0
81.0	385.0
82.0	465.0
83.0	400.0
84.0	404.0
85.0	461.0
86.0	433.0
87.0	477.0
88.0	455.0
89.0	415.0
90.0	445.0
91.0	452.0
92.0	392.0
93.0	483.0
94.0	486.0
95.0	528.0
96.0	537.0
97.0	535.0
98.0	580.0
99.0	558.0
100.0	546.0
101.0	567.0
102.0	573.0
103.0	521.0
104.0	513.0
105.0	550.0
106.0	567.0
107.0	593.0
108.0	611.0
109.0	566.0
110.0	625.0
111.0	643.0
112.0	623.0
113.0	641.0
114.0	652.0
115.0	745.0
116.0	678.0
117.0	687.0
118.0	702.0
119.0	690.0
120.0	672.0
121.0	664.0
122.0	679.0
123.0	770.0
124.0	678.0
125.0	705.0
126.0	751.0
127.0	764.0
128.0	754.0
129.0	816.0
130.0	748.0
131.0	753.0
132.0	811.0
133.0	696.0
134.0	764.0
135.0	776.0
136.0	731.0
137.0	754.0
138.0	793.0
139.0	750.0
140.0	816.0
141.0	850.0
142.0	796.0
143.0	849.0
144.0	710.0
145.0	890.0
146.0	800.0
147.0	751.0
148.0	848.0
149.0	763.0
150.0	675.0
151.0	832.0
152.0	899.0
153.0	888.0
154.0	809.0
155.0	910.0
156.0	962.0
157.0	799.0
158.0	787.0
159.0	793.0
160.0	718.0
161.0	846.0
162.0	769.0
163.0	732.0
164.0	776.0
165.0	722.0
166.0	700.0
167.0	771.0
168.0	795.0
169.0	781.0
170.0	742.0
171.0	791.0
172.0	791.0
173.0	747.0
174.0	751.0
175.0	765.0
176.0	819.0
177.0	738.0
178.0	713.0
179.0	765.0
180.0	656.0
181.0	717.0
182.0	708.0
183.0	692.0
184.0	699.0
185.0	661.0
186.0	754.0
187.0	690.0
188.0	719.0
189.0	733.0
190.0	696.0
191.0	701.0
192.0	709.0
193.0	643.0
194.0	608.0
195.0	656.0
196.0	745.0
197.0	662.0
198.0	637.0
199.0	641.0
200.0	642.0
201.0	614.0
202.0	684.0
203.0	654.0
204.0	652.0
205.0	659.0
206.0	627.0
207.0	606.0
208.0	656.0
209.0	663.0
210.0	615.0
211.0	677.0
212.0	626.0
213.0	642.0
214.0	647.0
215.0	617.0
216.0	654.0
217.0	670.0
218.0	630.0
219.0	611.0
220.0	604.0
221.0	544.0
222.0	529.0
223.0	564.0
224.0	547.0
225.0	528.0
226.0	536.0
227.0	563.0
228.0	561.0
229.0	526.0
230.0	535.0
231.0	512.0
232.0	477.0
233.0	626.0
234.0	514.0
235.0	527.0
236.0	484.0
237.0	499.0
238.0	453.0
239.0	517.0
240.0	526.0
241.0	526.0
242.0	479.0
243.0	498.0
244.0	509.0
245.0	538.0
246.0	493.0
247.0	504.0
248.0	490.0
249.0	465.0
250.0	513.0
251.0	471.0
252.0	439.0
253.0	452.0
254.0	439.0
255.0	445.0
256.0	461.0
257.0	426.0
258.0	434.0
259.0	424.0
260.0	421.0
261.0	371.0
262.0	421.0
263.0	443.0
264.0	413.0
265.0	367.0
266.0	407.0
267.0	377.0
268.0	415.0
269.0	382.0
270.0	441.0
271.0	381.0
272.0	345.0
273.0	395.0
274.0	386.0
275.0	366.0
276.0	377.0
277.0	359.0
278.0	378.0
279.0	377.0
280.0	380.0
281.0	380.0
282.0	291.0
283.0	307.0
284.0	326.0
285.0	302.0
286.0	348.0
287.0	338.0
288.0	309.0
289.0	315.0
290.0	352.0
291.0	298.0
292.0	298.0
293.0	338.0
294.0	269.0
295.0	306.0
296.0	318.0
297.0	297.0
298.0	302.0
