#Coverage (X)	Coverage
1.0	96.77624318630238
2.0	93.94709560913621
3.0	91.72992676320102
4.0	89.98093836738789
5.0	89.12483697287898
6.0	87.7804902518142
7.0	86.85416178978699
8.0	85.84757382202454
9.0	85.09179680968465
10.0	84.30592248269404
11.0	83.71735277396917
12.0	83.33612012172692
13.0	82.99501722235227
14.0	82.70073236798984
15.0	82.47667458114572
16.0	82.27602581680767
17.0	82.05196802996355
18.0	81.81118951275792
19.0	81.52359295054009
20.0	81.26274955690064
21.0	80.9417115339598
22.0	80.72434203926028
23.0	80.55379058957296
24.0	80.27288231949971
25.0	79.97525331906498
26.0	79.75453967829316
27.0	79.50707286894291
28.0	79.27632678995418
29.0	79.12584021670067
30.0	78.92184730629035
31.0	78.71785439588001
32.0	78.52389392368659
33.0	78.31321272113166
34.0	78.05571347356452
35.0	77.8316556867204
36.0	77.68116911346688
37.0	77.53402668628566
38.0	77.29993646122463
39.0	77.0491255058021
40.0	76.92873624719928
41.0	76.64113968498144
42.0	76.44717921278801
43.0	76.18633581914858
44.0	76.07932314483497
45.0	75.90542754907534
46.0	75.70812293080962
47.0	75.5074741664716
48.0	75.37705246965187
49.0	75.21653345818146
50.0	74.99247567133733
51.0	74.8185800755777
