#Duplication rate	Coverage
1.0	584.0
2.0	631.0
3.0	676.0
4.0	609.0
5.0	529.0
6.0	522.0
7.0	482.0
8.0	431.0
9.0	391.0
10.0	355.0
11.0	355.0
12.0	325.0
13.0	307.0
14.0	308.0
15.0	312.0
16.0	269.0
17.0	297.0
18.0	289.0
19.0	303.0
20.0	303.0
21.0	272.0
22.0	267.0
23.0	306.0
24.0	241.0
25.0	227.0
26.0	243.0
27.0	254.0
28.0	264.0
29.0	257.0
30.0	264.0
31.0	249.0
32.0	227.0
33.0	239.0
34.0	242.0
35.0	236.0
36.0	219.0
37.0	223.0
38.0	225.0
39.0	200.0
40.0	222.0
41.0	229.0
42.0	191.0
43.0	208.0
44.0	172.0
45.0	175.0
46.0	184.0
47.0	182.0
48.0	178.0
49.0	176.0
50.0	14630.0
