#Duplication rate	Coverage
1.0	3926.0
2.0	2295.0
3.0	1655.0
4.0	1268.0
5.0	1017.0
6.0	838.0
7.0	751.0
8.0	603.0
9.0	530.0
10.0	422.0
11.0	425.0
12.0	373.0
13.0	361.0
14.0	329.0
15.0	271.0
16.0	258.0
17.0	232.0
18.0	199.0
19.0	166.0
20.0	171.0
21.0	151.0
22.0	139.0
23.0	133.0
24.0	116.0
25.0	121.0
26.0	102.0
27.0	91.0
28.0	77.0
29.0	77.0
30.0	88.0
31.0	82.0
32.0	62.0
33.0	57.0
34.0	69.0
35.0	41.0
36.0	42.0
37.0	48.0
38.0	34.0
39.0	38.0
40.0	33.0
41.0	21.0
42.0	35.0
43.0	28.0
44.0	27.0
45.0	15.0
46.0	19.0
47.0	28.0
48.0	18.0
49.0	22.0
50.0	179.0
