#Duplication rate	Coverage
1.0	2507.0
2.0	1894.0
3.0	1523.0
4.0	1218.0
5.0	1051.0
6.0	924.0
7.0	807.0
8.0	727.0
9.0	667.0
10.0	616.0
11.0	525.0
12.0	513.0
13.0	431.0
14.0	433.0
15.0	421.0
16.0	403.0
17.0	374.0
18.0	347.0
19.0	345.0
20.0	346.0
21.0	286.0
22.0	268.0
23.0	261.0
24.0	253.0
25.0	219.0
26.0	235.0
27.0	229.0
28.0	253.0
29.0	194.0
30.0	169.0
31.0	156.0
32.0	185.0
33.0	163.0
34.0	165.0
35.0	154.0
36.0	140.0
37.0	142.0
38.0	123.0
39.0	155.0
40.0	158.0
41.0	128.0
42.0	144.0
43.0	121.0
44.0	110.0
45.0	108.0
46.0	105.0
47.0	137.0
48.0	111.0
49.0	106.0
50.0	5296.0
