#Duplication rate	Coverage
1.0	4877.0
2.0	2401.0
3.0	1421.0
4.0	978.0
5.0	781.0
6.0	634.0
7.0	473.0
8.0	394.0
9.0	345.0
10.0	312.0
11.0	255.0
12.0	221.0
13.0	190.0
14.0	184.0
15.0	150.0
16.0	158.0
17.0	133.0
18.0	136.0
19.0	100.0
20.0	90.0
21.0	94.0
22.0	77.0
23.0	83.0
24.0	54.0
25.0	68.0
26.0	72.0
27.0	49.0
28.0	56.0
29.0	41.0
30.0	43.0
31.0	51.0
32.0	41.0
33.0	25.0
34.0	41.0
35.0	30.0
36.0	39.0
37.0	28.0
38.0	33.0
39.0	27.0
40.0	18.0
41.0	24.0
42.0	22.0
43.0	15.0
44.0	21.0
45.0	19.0
46.0	18.0
47.0	15.0
48.0	19.0
49.0	9.0
50.0	668.0
