#Duplication rate	Coverage
1.0	1683.0
2.0	1735.0
3.0	1176.0
4.0	1327.0
5.0	1181.0
6.0	1180.0
7.0	1039.0
8.0	1035.0
9.0	991.0
10.0	975.0
11.0	841.0
12.0	765.0
13.0	738.0
14.0	685.0
15.0	642.0
16.0	638.0
17.0	566.0
18.0	545.0
19.0	484.0
20.0	456.0
21.0	423.0
22.0	415.0
23.0	372.0
24.0	331.0
25.0	316.0
26.0	288.0
27.0	255.0
28.0	265.0
29.0	224.0
30.0	229.0
31.0	212.0
32.0	192.0
33.0	182.0
34.0	162.0
35.0	169.0
36.0	148.0
37.0	118.0
38.0	143.0
39.0	117.0
40.0	112.0
41.0	136.0
42.0	99.0
43.0	92.0
44.0	91.0
45.0	81.0
46.0	79.0
47.0	67.0
48.0	65.0
49.0	58.0
50.0	1843.0
