#Insert size (bp)	insert size
30.0	9.0
161.0	1.0
201.0	1.0
219.0	1.0
224.0	1.0
242.0	1.0
252.0	1.0
260.0	3.0
273.0	1.0
277.0	1.0
281.0	1.0
285.0	2.0
294.0	1.0
296.0	1.0
298.0	1.0
299.0	2.0
301.0	1.0
302.0	1.0
304.0	3.0
307.0	1.0
312.0	1.0
313.0	2.0
315.0	1.0
317.0	1.0
318.0	1.0
319.0	1.0
320.0	1.0
325.0	2.0
326.0	2.0
331.0	1.0
333.0	1.0
334.0	3.0
337.0	1.0
340.0	1.0
341.0	2.0
342.0	1.0
343.0	1.0
344.0	2.0
349.0	2.0
352.0	1.0
353.0	2.0
354.0	1.0
355.0	1.0
356.0	1.0
359.0	1.0
360.0	2.0
361.0	1.0
362.0	1.0
365.0	2.0
366.0	2.0
367.0	7.0
368.0	5.0
369.0	6.0
370.0	14.0
371.0	18.0
372.0	15.0
373.0	23.0
374.0	26.0
375.0	36.0
376.0	48.0
377.0	57.0
378.0	54.0
379.0	68.0
380.0	64.0
381.0	63.0
382.0	55.0
383.0	53.0
384.0	57.0
385.0	54.0
386.0	55.0
387.0	53.0
388.0	62.0
389.0	56.0
390.0	55.0
391.0	49.0
392.0	52.0
393.0	41.0
394.0	30.0
395.0	29.0
396.0	23.0
397.0	28.0
398.0	22.0
399.0	22.0
400.0	18.0
401.0	23.0
402.0	18.0
403.0	20.0
404.0	19.0
405.0	14.0
406.0	11.0
407.0	13.0
408.0	15.0
409.0	11.0
410.0	13.0
411.0	15.0
412.0	11.0
413.0	13.0
414.0	12.0
415.0	15.0
416.0	8.0
417.0	7.0
418.0	4.0
419.0	1.0
420.0	1.0
424.0	1.0
447.0	1.0
609.0	1.0
627.0	1.0
643.0	1.0
669.0	1.0
678.0	2.0
680.0	1.0
690.0	1.0
695.0	1.0
696.0	1.0
697.0	1.0
698.0	2.0
700.0	1.0
708.0	2.0
714.0	1.0
715.0	1.0
724.0	1.0
725.0	1.0
728.0	1.0
