#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	4.940711462450593E-4
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	4.940711462450593E-4
29.0	0.002470355731225296
30.0	0.0029644268774703555
31.0	0.008893280632411066
32.0	0.0133399209486166
33.0	0.030138339920948616
34.0	0.057806324110671936
35.0	0.08102766798418973
36.0	0.09288537549407114
37.0	0.108201581027668
38.0	0.11067193675889328
39.0	0.11363636363636363
40.0	0.10227272727272728
41.0	0.08152173913043478
42.0	0.06274703557312253
43.0	0.029644268774703556
44.0	0.015810276679841896
45.0	0.012351778656126482
46.0	0.009387351778656126
47.0	0.022727272727272728
48.0	0.017292490118577076
49.0	0.009881422924901186
50.0	0.00642292490118577
51.0	0.0029644268774703555
52.0	0.0014822134387351778
53.0	0.002470355731225296
54.0	0.0
55.0	0.0
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
