#Coverage	Number of genomic locations
0.0	585.0
1.0	193.0
2.0	564.0
3.0	66.0
4.0	644.0
5.0	263.0
6.0	232.0
7.0	115.0
8.0	364.0
9.0	112.0
10.0	184.0
11.0	160.0
12.0	184.0
13.0	204.0
14.0	228.0
15.0	240.0
16.0	142.0
17.0	294.0
18.0	229.0
19.0	202.0
20.0	268.0
21.0	259.0
22.0	351.0
23.0	252.0
24.0	317.0
25.0	357.0
26.0	282.0
27.0	335.0
28.0	277.0
29.0	290.0
30.0	377.0
31.0	238.0
32.0	219.0
33.0	291.0
34.0	244.0
35.0	271.0
36.0	342.0
37.0	346.0
38.0	296.0
39.0	342.0
40.0	367.0
41.0	345.0
42.0	345.0
43.0	262.0
44.0	280.0
45.0	269.0
46.0	276.0
47.0	213.0
48.0	287.0
49.0	256.0
50.0	399.0
51.0	274.0
52.0	317.0
53.0	303.0
54.0	257.0
55.0	348.0
56.0	244.0
57.0	228.0
58.0	284.0
59.0	321.0
60.0	333.0
61.0	230.0
62.0	314.0
63.0	217.0
64.0	264.0
65.0	186.0
66.0	234.0
67.0	179.0
68.0	234.0
69.0	225.0
70.0	235.0
71.0	166.0
72.0	189.0
73.0	206.0
74.0	203.0
75.0	144.0
76.0	209.0
77.0	225.0
78.0	151.0
79.0	215.0
80.0	147.0
81.0	168.0
82.0	152.0
83.0	213.0
84.0	139.0
85.0	177.0
86.0	186.0
87.0	131.0
88.0	128.0
89.0	95.0
90.0	127.0
91.0	117.0
92.0	121.0
93.0	118.0
94.0	99.0
95.0	141.0
96.0	155.0
97.0	141.0
98.0	165.0
99.0	149.0
100.0	124.0
101.0	137.0
102.0	144.0
103.0	133.0
104.0	184.0
105.0	138.0
106.0	117.0
107.0	127.0
108.0	90.0
109.0	140.0
110.0	97.0
111.0	122.0
112.0	81.0
113.0	112.0
114.0	91.0
115.0	71.0
116.0	67.0
117.0	84.0
118.0	97.0
119.0	79.0
120.0	50.0
121.0	61.0
122.0	48.0
123.0	67.0
124.0	75.0
125.0	67.0
126.0	62.0
127.0	56.0
128.0	69.0
129.0	28.0
130.0	86.0
131.0	81.0
132.0	79.0
133.0	95.0
134.0	37.0
135.0	55.0
136.0	24.0
137.0	32.0
138.0	40.0
139.0	44.0
140.0	57.0
141.0	58.0
142.0	67.0
143.0	38.0
144.0	82.0
145.0	34.0
146.0	67.0
147.0	36.0
148.0	54.0
149.0	40.0
150.0	47.0
151.0	33.0
152.0	56.0
153.0	47.0
154.0	43.0
155.0	55.0
156.0	23.0
157.0	31.0
158.0	19.0
159.0	35.0
160.0	36.0
161.0	65.0
162.0	40.0
163.0	50.0
164.0	34.0
165.0	51.0
166.0	28.0
167.0	29.0
168.0	19.0
169.0	22.0
170.0	16.0
171.0	8.0
172.0	19.0
173.0	22.0
174.0	7.0
175.0	12.0
176.0	17.0
177.0	23.0
178.0	25.0
179.0	14.0
180.0	26.0
181.0	32.0
182.0	31.0
183.0	22.0
184.0	42.0
185.0	17.0
186.0	35.0
187.0	34.0
188.0	28.0
189.0	35.0
190.0	32.0
191.0	28.0
192.0	11.0
193.0	12.0
194.0	15.0
195.0	21.0
196.0	19.0
197.0	19.0
198.0	20.0
199.0	9.0
200.0	8.0
201.0	10.0
202.0	3.0
203.0	13.0
204.0	22.0
205.0	24.0
206.0	33.0
207.0	35.0
208.0	16.0
209.0	7.0
210.0	13.0
211.0	7.0
212.0	10.0
213.0	8.0
214.0	18.0
215.0	5.0
216.0	6.0
217.0	3.0
218.0	3.0
219.0	8.0
220.0	3.0
221.0	3.0
223.0	5.0
224.0	11.0
225.0	5.0
226.0	9.0
227.0	1.0
228.0	2.0
229.0	1.0
231.0	3.0
232.0	3.0
233.0	5.0
