#Duplication rate	Coverage
1.0	5905.0
2.0	2800.0
3.0	1486.0
4.0	940.0
5.0	673.0
6.0	464.0
7.0	389.0
8.0	309.0
9.0	263.0
10.0	202.0
11.0	156.0
12.0	167.0
13.0	114.0
14.0	123.0
15.0	80.0
16.0	68.0
17.0	72.0
18.0	49.0
19.0	42.0
20.0	43.0
21.0	51.0
22.0	42.0
23.0	30.0
24.0	25.0
25.0	27.0
26.0	20.0
27.0	11.0
28.0	15.0
29.0	13.0
30.0	22.0
31.0	14.0
32.0	11.0
33.0	10.0
34.0	7.0
35.0	12.0
36.0	4.0
37.0	9.0
38.0	8.0
39.0	8.0
40.0	4.0
41.0	11.0
42.0	8.0
43.0	8.0
44.0	5.0
45.0	4.0
46.0	1.0
47.0	5.0
48.0	6.0
49.0	3.0
50.0	58.0
