#Duplication rate	Coverage
1.0	919.0
2.0	884.0
3.0	898.0
4.0	809.0
5.0	700.0
6.0	701.0
7.0	617.0
8.0	609.0
9.0	576.0
10.0	554.0
11.0	532.0
12.0	499.0
13.0	461.0
14.0	500.0
15.0	469.0
16.0	450.0
17.0	430.0
18.0	424.0
19.0	407.0
20.0	408.0
21.0	347.0
22.0	353.0
23.0	304.0
24.0	366.0
25.0	329.0
26.0	298.0
27.0	309.0
28.0	305.0
29.0	265.0
30.0	285.0
31.0	289.0
32.0	241.0
33.0	228.0
34.0	243.0
35.0	240.0
36.0	239.0
37.0	202.0
38.0	202.0
39.0	196.0
40.0	166.0
41.0	202.0
42.0	172.0
43.0	195.0
44.0	178.0
45.0	196.0
46.0	159.0
47.0	173.0
48.0	162.0
49.0	159.0
50.0	10243.0
