#Duplication rate	Coverage
1.0	1350.0
2.0	1495.0
3.0	1301.0
4.0	1281.0
5.0	1329.0
6.0	1388.0
7.0	1403.0
8.0	1401.0
9.0	1332.0
10.0	1258.0
11.0	1169.0
12.0	1102.0
13.0	989.0
14.0	1025.0
15.0	891.0
16.0	857.0
17.0	783.0
18.0	671.0
19.0	620.0
20.0	545.0
21.0	490.0
22.0	444.0
23.0	437.0
24.0	359.0
25.0	282.0
26.0	268.0
27.0	255.0
28.0	216.0
29.0	207.0
30.0	193.0
31.0	160.0
32.0	123.0
33.0	149.0
34.0	121.0
35.0	108.0
36.0	108.0
37.0	83.0
38.0	82.0
39.0	70.0
40.0	59.0
41.0	50.0
42.0	42.0
43.0	38.0
44.0	45.0
45.0	35.0
46.0	36.0
47.0	43.0
48.0	34.0
49.0	33.0
50.0	1287.0
