#Duplication rate	Coverage
1.0	1735.0
2.0	1120.0
3.0	597.0
4.0	501.0
5.0	390.0
6.0	272.0
7.0	232.0
8.0	193.0
9.0	181.0
10.0	132.0
11.0	129.0
12.0	128.0
13.0	98.0
14.0	78.0
15.0	97.0
16.0	64.0
17.0	58.0
18.0	71.0
19.0	40.0
20.0	51.0
21.0	35.0
22.0	39.0
23.0	30.0
24.0	38.0
25.0	39.0
26.0	35.0
27.0	30.0
28.0	31.0
29.0	19.0
30.0	14.0
31.0	17.0
32.0	15.0
33.0	18.0
34.0	17.0
35.0	16.0
36.0	20.0
37.0	15.0
38.0	16.0
39.0	13.0
40.0	10.0
41.0	7.0
42.0	10.0
43.0	6.0
44.0	8.0
45.0	10.0
46.0	8.0
47.0	13.0
48.0	6.0
49.0	11.0
50.0	109.0
