#Duplication rate	Coverage
1.0	126.0
2.0	177.0
3.0	245.0
4.0	329.0
5.0	345.0
6.0	362.0
7.0	423.0
8.0	434.0
9.0	443.0
10.0	514.0
11.0	494.0
12.0	534.0
13.0	526.0
14.0	547.0
15.0	513.0
16.0	503.0
17.0	513.0
18.0	510.0
19.0	491.0
20.0	482.0
21.0	476.0
22.0	488.0
23.0	449.0
24.0	459.0
25.0	476.0
26.0	427.0
27.0	408.0
28.0	411.0
29.0	394.0
30.0	393.0
31.0	391.0
32.0	362.0
33.0	378.0
34.0	384.0
35.0	341.0
36.0	352.0
37.0	338.0
38.0	303.0
39.0	301.0
40.0	320.0
41.0	325.0
42.0	271.0
43.0	270.0
44.0	267.0
45.0	293.0
46.0	282.0
47.0	225.0
48.0	230.0
49.0	255.0
50.0	10982.0
