#Duplication rate	Coverage
1.0	4479.0
2.0	2454.0
3.0	1498.0
4.0	1016.0
5.0	850.0
6.0	682.0
7.0	547.0
8.0	447.0
9.0	357.0
10.0	322.0
11.0	262.0
12.0	254.0
13.0	219.0
14.0	186.0
15.0	169.0
16.0	167.0
17.0	136.0
18.0	120.0
19.0	105.0
20.0	102.0
21.0	84.0
22.0	96.0
23.0	84.0
24.0	84.0
25.0	72.0
26.0	81.0
27.0	62.0
28.0	68.0
29.0	64.0
30.0	49.0
31.0	41.0
32.0	45.0
33.0	47.0
34.0	44.0
35.0	39.0
36.0	30.0
37.0	37.0
38.0	38.0
39.0	24.0
40.0	25.0
41.0	34.0
42.0	25.0
43.0	23.0
44.0	13.0
45.0	29.0
46.0	19.0
47.0	25.0
48.0	25.0
49.0	18.0
50.0	515.0
