#Duplication rate	Coverage
1.0	3470.0
2.0	1838.0
3.0	1093.0
4.0	734.0
5.0	556.0
6.0	415.0
7.0	346.0
8.0	260.0
9.0	216.0
10.0	209.0
11.0	143.0
12.0	135.0
13.0	120.0
14.0	124.0
15.0	69.0
16.0	89.0
17.0	64.0
18.0	54.0
19.0	58.0
20.0	45.0
21.0	41.0
22.0	38.0
23.0	44.0
24.0	37.0
25.0	34.0
26.0	22.0
27.0	19.0
28.0	20.0
29.0	22.0
30.0	26.0
31.0	28.0
32.0	21.0
33.0	21.0
34.0	15.0
35.0	10.0
36.0	10.0
37.0	18.0
38.0	16.0
39.0	9.0
40.0	8.0
41.0	11.0
42.0	11.0
43.0	11.0
44.0	13.0
45.0	13.0
46.0	8.0
47.0	6.0
48.0	4.0
49.0	8.0
50.0	206.0
