#Coverage	Number of genomic locations
0.0	616.0
1.0	946.0
2.0	1070.0
3.0	757.0
4.0	840.0
5.0	864.0
6.0	678.0
7.0	496.0
8.0	422.0
9.0	489.0
10.0	525.0
11.0	598.0
12.0	671.0
13.0	523.0
14.0	341.0
15.0	323.0
16.0	374.0
17.0	367.0
18.0	222.0
19.0	156.0
20.0	169.0
21.0	187.0
22.0	175.0
23.0	191.0
24.0	236.0
25.0	159.0
26.0	151.0
27.0	186.0
28.0	170.0
29.0	176.0
30.0	150.0
31.0	177.0
32.0	146.0
33.0	183.0
34.0	257.0
35.0	216.0
36.0	180.0
37.0	117.0
38.0	142.0
39.0	122.0
40.0	66.0
41.0	53.0
42.0	39.0
43.0	39.0
44.0	29.0
45.0	43.0
46.0	43.0
47.0	43.0
48.0	31.0
49.0	60.0
50.0	65.0
51.0	57.0
52.0	67.0
53.0	74.0
54.0	84.0
55.0	96.0
56.0	89.0
57.0	88.0
58.0	86.0
59.0	60.0
60.0	56.0
61.0	43.0
62.0	44.0
63.0	41.0
64.0	37.0
65.0	59.0
66.0	44.0
67.0	49.0
68.0	45.0
69.0	48.0
70.0	77.0
71.0	93.0
72.0	67.0
73.0	82.0
74.0	82.0
75.0	57.0
76.0	68.0
77.0	89.0
78.0	83.0
79.0	55.0
80.0	94.0
81.0	72.0
82.0	72.0
83.0	56.0
84.0	48.0
85.0	71.0
86.0	54.0
87.0	101.0
88.0	85.0
89.0	72.0
90.0	55.0
91.0	71.0
92.0	50.0
93.0	57.0
94.0	49.0
95.0	46.0
96.0	33.0
97.0	40.0
98.0	52.0
99.0	40.0
100.0	52.0
101.0	41.0
102.0	34.0
103.0	38.0
104.0	36.0
105.0	37.0
106.0	33.0
107.0	21.0
108.0	42.0
109.0	42.0
110.0	45.0
111.0	68.0
112.0	65.0
113.0	39.0
114.0	41.0
115.0	31.0
116.0	34.0
117.0	37.0
118.0	42.0
119.0	35.0
120.0	31.0
121.0	32.0
122.0	33.0
123.0	41.0
124.0	35.0
125.0	38.0
126.0	67.0
127.0	69.0
128.0	67.0
129.0	77.0
130.0	61.0
131.0	57.0
132.0	64.0
133.0	61.0
134.0	65.0
135.0	37.0
136.0	43.0
137.0	46.0
138.0	36.0
139.0	30.0
140.0	34.0
141.0	54.0
142.0	33.0
143.0	33.0
144.0	24.0
145.0	23.0
146.0	32.0
147.0	23.0
148.0	22.0
149.0	31.0
150.0	32.0
151.0	21.0
152.0	21.0
153.0	24.0
154.0	20.0
155.0	21.0
156.0	24.0
157.0	25.0
158.0	17.0
159.0	24.0
160.0	30.0
161.0	34.0
162.0	21.0
163.0	28.0
164.0	41.0
165.0	21.0
166.0	33.0
167.0	24.0
168.0	42.0
169.0	33.0
170.0	32.0
171.0	58.0
172.0	44.0
173.0	55.0
174.0	40.0
175.0	28.0
176.0	38.0
177.0	39.0
178.0	40.0
179.0	38.0
180.0	34.0
181.0	20.0
182.0	37.0
183.0	39.0
184.0	43.0
185.0	43.0
186.0	34.0
187.0	38.0
188.0	52.0
189.0	40.0
190.0	27.0
191.0	35.0
192.0	44.0
193.0	32.0
194.0	33.0
195.0	33.0
196.0	27.0
197.0	14.0
198.0	16.0
199.0	25.0
200.0	13.0
201.0	13.0
202.0	9.0
203.0	9.0
204.0	9.0
205.0	18.0
206.0	15.0
207.0	17.0
208.0	14.0
209.0	15.0
210.0	17.0
211.0	18.0
212.0	25.0
213.0	15.0
214.0	31.0
215.0	31.0
216.0	11.0
