#Duplication rate	Coverage
1.0	4040.0
2.0	1769.0
3.0	1021.0
4.0	675.0
5.0	525.0
6.0	423.0
7.0	276.0
8.0	246.0
9.0	210.0
10.0	169.0
11.0	161.0
12.0	148.0
13.0	112.0
14.0	88.0
15.0	95.0
16.0	75.0
17.0	70.0
18.0	67.0
19.0	52.0
20.0	36.0
21.0	54.0
22.0	46.0
23.0	41.0
24.0	29.0
25.0	33.0
26.0	36.0
27.0	30.0
28.0	28.0
29.0	36.0
30.0	24.0
31.0	24.0
32.0	17.0
33.0	14.0
34.0	16.0
35.0	13.0
36.0	19.0
37.0	12.0
38.0	17.0
39.0	19.0
40.0	14.0
41.0	13.0
42.0	16.0
43.0	9.0
44.0	11.0
45.0	9.0
46.0	4.0
47.0	16.0
48.0	8.0
49.0	6.0
50.0	395.0
