#Duplication rate	Coverage
1.0	931.0
2.0	470.0
3.0	321.0
4.0	235.0
5.0	169.0
6.0	150.0
7.0	98.0
8.0	92.0
9.0	97.0
10.0	85.0
11.0	52.0
12.0	64.0
13.0	46.0
14.0	55.0
15.0	34.0
16.0	39.0
17.0	46.0
18.0	36.0
19.0	20.0
20.0	30.0
21.0	41.0
22.0	22.0
23.0	19.0
24.0	25.0
25.0	19.0
26.0	19.0
27.0	21.0
28.0	19.0
29.0	21.0
30.0	13.0
31.0	15.0
32.0	11.0
33.0	12.0
34.0	16.0
35.0	15.0
36.0	9.0
37.0	15.0
38.0	16.0
39.0	11.0
40.0	11.0
41.0	6.0
42.0	8.0
43.0	10.0
44.0	10.0
45.0	12.0
46.0	9.0
47.0	6.0
48.0	13.0
49.0	5.0
50.0	502.0
