#Duplication rate	Coverage
1.0	5714.0
2.0	2788.0
3.0	1501.0
4.0	928.0
5.0	651.0
6.0	514.0
7.0	400.0
8.0	311.0
9.0	232.0
10.0	203.0
11.0	163.0
12.0	153.0
13.0	125.0
14.0	108.0
15.0	100.0
16.0	94.0
17.0	64.0
18.0	62.0
19.0	54.0
20.0	49.0
21.0	36.0
22.0	34.0
23.0	33.0
24.0	22.0
25.0	26.0
26.0	21.0
27.0	35.0
28.0	19.0
29.0	15.0
30.0	16.0
31.0	19.0
32.0	11.0
33.0	9.0
34.0	17.0
35.0	6.0
36.0	10.0
37.0	7.0
38.0	4.0
39.0	14.0
40.0	11.0
41.0	6.0
42.0	8.0
43.0	2.0
44.0	6.0
45.0	6.0
46.0	5.0
47.0	4.0
48.0	3.0
49.0	5.0
50.0	90.0
