#Duplication rate	Coverage
1.0	4739.0
2.0	2928.0
3.0	2079.0
4.0	1545.0
5.0	1168.0
6.0	1004.0
7.0	752.0
8.0	683.0
9.0	622.0
10.0	506.0
11.0	383.0
12.0	374.0
13.0	279.0
14.0	270.0
15.0	243.0
16.0	213.0
17.0	171.0
18.0	139.0
19.0	156.0
20.0	126.0
21.0	109.0
22.0	133.0
23.0	109.0
24.0	95.0
25.0	94.0
26.0	66.0
27.0	86.0
28.0	72.0
29.0	76.0
30.0	54.0
31.0	59.0
32.0	55.0
33.0	61.0
34.0	50.0
35.0	38.0
36.0	51.0
37.0	52.0
38.0	48.0
39.0	40.0
40.0	45.0
41.0	36.0
42.0	39.0
43.0	33.0
44.0	24.0
45.0	23.0
46.0	27.0
47.0	27.0
48.0	28.0
49.0	28.0
50.0	1297.0
