#Coverage	Number of genomic locations
0.0	6.0
8.0	2.0
10.0	2.0
11.0	3.0
12.0	5.0
13.0	7.0
14.0	22.0
15.0	8.0
16.0	19.0
17.0	13.0
18.0	15.0
19.0	13.0
20.0	14.0
21.0	20.0
22.0	11.0
23.0	10.0
24.0	5.0
25.0	10.0
26.0	36.0
27.0	16.0
28.0	44.0
29.0	39.0
30.0	47.0
31.0	38.0
32.0	33.0
33.0	38.0
34.0	38.0
35.0	30.0
36.0	55.0
37.0	60.0
38.0	69.0
39.0	112.0
40.0	84.0
41.0	90.0
42.0	83.0
43.0	94.0
44.0	111.0
45.0	92.0
46.0	81.0
47.0	101.0
48.0	104.0
49.0	107.0
50.0	91.0
51.0	96.0
52.0	71.0
53.0	81.0
54.0	74.0
55.0	74.0
56.0	72.0
57.0	82.0
58.0	94.0
59.0	81.0
60.0	71.0
61.0	70.0
62.0	81.0
63.0	79.0
64.0	87.0
65.0	86.0
66.0	94.0
67.0	90.0
68.0	117.0
69.0	113.0
70.0	114.0
71.0	88.0
72.0	99.0
73.0	121.0
74.0	151.0
75.0	166.0
76.0	158.0
77.0	140.0
78.0	156.0
79.0	141.0
80.0	146.0
81.0	159.0
82.0	174.0
83.0	190.0
84.0	154.0
85.0	149.0
86.0	150.0
87.0	155.0
88.0	113.0
89.0	115.0
90.0	114.0
91.0	117.0
92.0	129.0
93.0	119.0
94.0	113.0
95.0	110.0
96.0	104.0
97.0	114.0
98.0	79.0
99.0	75.0
100.0	102.0
101.0	103.0
102.0	103.0
103.0	109.0
104.0	94.0
105.0	90.0
106.0	78.0
107.0	68.0
108.0	82.0
109.0	100.0
110.0	96.0
111.0	82.0
112.0	94.0
113.0	85.0
114.0	81.0
115.0	103.0
116.0	88.0
117.0	92.0
118.0	117.0
119.0	82.0
120.0	102.0
121.0	94.0
122.0	103.0
123.0	103.0
124.0	94.0
125.0	98.0
126.0	99.0
127.0	82.0
128.0	71.0
129.0	99.0
130.0	94.0
131.0	101.0
132.0	96.0
133.0	95.0
134.0	90.0
135.0	82.0
136.0	85.0
137.0	93.0
138.0	90.0
139.0	79.0
140.0	70.0
141.0	69.0
142.0	60.0
143.0	59.0
144.0	63.0
145.0	55.0
146.0	88.0
147.0	71.0
148.0	66.0
149.0	59.0
150.0	87.0
151.0	89.0
152.0	93.0
153.0	96.0
154.0	115.0
155.0	107.0
156.0	76.0
157.0	86.0
158.0	93.0
159.0	111.0
160.0	103.0
161.0	96.0
162.0	84.0
163.0	89.0
164.0	80.0
165.0	86.0
166.0	90.0
167.0	80.0
168.0	72.0
169.0	89.0
170.0	77.0
171.0	79.0
172.0	74.0
173.0	63.0
174.0	74.0
175.0	84.0
176.0	85.0
177.0	82.0
178.0	67.0
179.0	83.0
180.0	82.0
181.0	59.0
182.0	71.0
183.0	66.0
184.0	55.0
185.0	59.0
186.0	48.0
187.0	52.0
188.0	52.0
189.0	49.0
190.0	51.0
191.0	49.0
192.0	48.0
193.0	49.0
194.0	39.0
195.0	57.0
196.0	58.0
197.0	68.0
198.0	54.0
199.0	59.0
200.0	61.0
201.0	65.0
202.0	70.0
203.0	55.0
204.0	62.0
205.0	53.0
206.0	69.0
207.0	61.0
208.0	63.0
209.0	48.0
210.0	66.0
211.0	59.0
212.0	52.0
213.0	60.0
214.0	56.0
215.0	68.0
216.0	66.0
217.0	73.0
218.0	74.0
219.0	73.0
220.0	71.0
221.0	57.0
222.0	57.0
223.0	59.0
224.0	58.0
225.0	57.0
226.0	52.0
227.0	42.0
228.0	52.0
229.0	44.0
230.0	68.0
231.0	65.0
232.0	52.0
233.0	44.0
234.0	58.0
235.0	55.0
236.0	50.0
237.0	51.0
238.0	52.0
239.0	50.0
240.0	49.0
241.0	54.0
242.0	46.0
243.0	42.0
244.0	51.0
245.0	53.0
246.0	40.0
247.0	39.0
248.0	54.0
249.0	40.0
250.0	50.0
251.0	40.0
252.0	42.0
253.0	40.0
254.0	41.0
255.0	39.0
256.0	33.0
257.0	27.0
258.0	46.0
259.0	36.0
260.0	39.0
261.0	25.0
262.0	37.0
263.0	37.0
264.0	40.0
265.0	36.0
266.0	38.0
267.0	24.0
268.0	36.0
269.0	52.0
270.0	39.0
271.0	49.0
272.0	33.0
273.0	44.0
274.0	41.0
275.0	45.0
276.0	39.0
277.0	39.0
278.0	40.0
279.0	38.0
280.0	33.0
281.0	37.0
282.0	35.0
283.0	26.0
284.0	31.0
285.0	41.0
286.0	32.0
287.0	41.0
288.0	30.0
289.0	38.0
290.0	17.0
291.0	27.0
292.0	33.0
293.0	33.0
294.0	24.0
295.0	30.0
296.0	18.0
297.0	26.0
298.0	27.0
299.0	27.0
300.0	28.0
301.0	22.0
302.0	21.0
303.0	16.0
304.0	26.0
305.0	27.0
306.0	37.0
307.0	24.0
308.0	22.0
309.0	25.0
310.0	22.0
311.0	25.0
312.0	16.0
313.0	16.0
314.0	18.0
315.0	13.0
316.0	11.0
317.0	23.0
318.0	16.0
319.0	23.0
320.0	21.0
321.0	20.0
322.0	14.0
323.0	21.0
324.0	20.0
325.0	25.0
326.0	23.0
327.0	19.0
328.0	36.0
329.0	27.0
330.0	17.0
331.0	21.0
332.0	21.0
333.0	20.0
334.0	15.0
335.0	15.0
336.0	16.0
337.0	23.0
338.0	32.0
339.0	24.0
340.0	22.0
341.0	23.0
342.0	22.0
343.0	19.0
344.0	21.0
345.0	21.0
346.0	12.0
347.0	21.0
348.0	18.0
349.0	17.0
350.0	19.0
351.0	15.0
352.0	11.0
353.0	27.0
354.0	13.0
355.0	18.0
356.0	24.0
357.0	19.0
358.0	18.0
359.0	12.0
360.0	17.0
361.0	19.0
362.0	16.0
363.0	17.0
364.0	16.0
365.0	18.0
366.0	15.0
367.0	11.0
368.0	17.0
369.0	19.0
370.0	19.0
371.0	16.0
372.0	11.0
373.0	14.0
374.0	17.0
375.0	17.0
376.0	15.0
377.0	14.0
378.0	21.0
379.0	10.0
380.0	16.0
381.0	17.0
382.0	14.0
383.0	15.0
384.0	16.0
385.0	8.0
386.0	16.0
387.0	18.0
388.0	11.0
389.0	22.0
390.0	17.0
391.0	10.0
392.0	14.0
393.0	15.0
394.0	12.0
395.0	12.0
396.0	14.0
397.0	14.0
398.0	16.0
399.0	7.0
400.0	15.0
401.0	11.0
402.0	5.0
403.0	13.0
404.0	9.0
405.0	10.0
406.0	10.0
407.0	21.0
408.0	19.0
409.0	12.0
410.0	14.0
411.0	15.0
412.0	19.0
413.0	10.0
414.0	12.0
415.0	13.0
416.0	15.0
417.0	13.0
418.0	13.0
419.0	7.0
420.0	13.0
421.0	13.0
422.0	13.0
423.0	7.0
424.0	14.0
425.0	10.0
426.0	12.0
427.0	8.0
428.0	4.0
429.0	6.0
430.0	6.0
431.0	1.0
432.0	7.0
433.0	2.0
434.0	5.0
435.0	5.0
436.0	7.0
437.0	5.0
438.0	3.0
439.0	8.0
440.0	5.0
441.0	3.0
442.0	6.0
443.0	6.0
444.0	4.0
445.0	5.0
446.0	2.0
447.0	5.0
448.0	3.0
449.0	3.0
450.0	5.0
451.0	10.0
452.0	7.0
453.0	13.0
454.0	7.0
455.0	18.0
456.0	18.0
457.0	10.0
458.0	13.0
459.0	8.0
460.0	11.0
461.0	8.0
462.0	9.0
463.0	5.0
464.0	8.0
465.0	12.0
466.0	5.0
467.0	4.0
468.0	13.0
469.0	14.0
470.0	8.0
471.0	4.0
472.0	9.0
473.0	4.0
474.0	6.0
475.0	6.0
476.0	8.0
477.0	4.0
478.0	8.0
479.0	7.0
480.0	3.0
481.0	12.0
482.0	4.0
483.0	10.0
484.0	6.0
485.0	8.0
486.0	10.0
487.0	11.0
488.0	10.0
489.0	11.0
490.0	7.0
491.0	3.0
492.0	4.0
493.0	5.0
494.0	4.0
495.0	4.0
