#Duplication rate	Coverage
1.0	4357.0
2.0	2015.0
3.0	1100.0
4.0	751.0
5.0	492.0
6.0	383.0
7.0	293.0
8.0	235.0
9.0	183.0
10.0	172.0
11.0	126.0
12.0	116.0
13.0	99.0
14.0	73.0
15.0	86.0
16.0	64.0
17.0	66.0
18.0	52.0
19.0	41.0
20.0	44.0
21.0	45.0
22.0	32.0
23.0	44.0
24.0	28.0
25.0	22.0
26.0	24.0
27.0	19.0
28.0	23.0
29.0	28.0
30.0	15.0
31.0	15.0
32.0	22.0
33.0	12.0
34.0	10.0
35.0	16.0
36.0	10.0
37.0	13.0
38.0	13.0
39.0	6.0
40.0	15.0
41.0	10.0
42.0	12.0
43.0	10.0
44.0	6.0
45.0	11.0
46.0	8.0
47.0	7.0
48.0	16.0
49.0	3.0
50.0	357.0
