#Duplication rate	Coverage
1.0	4190.0
2.0	2440.0
3.0	1641.0
4.0	1246.0
5.0	942.0
6.0	837.0
7.0	660.0
8.0	554.0
9.0	477.0
10.0	429.0
11.0	423.0
12.0	319.0
13.0	294.0
14.0	222.0
15.0	201.0
16.0	198.0
17.0	171.0
18.0	178.0
19.0	141.0
20.0	136.0
21.0	130.0
22.0	119.0
23.0	106.0
24.0	88.0
25.0	84.0
26.0	72.0
27.0	64.0
28.0	65.0
29.0	55.0
30.0	56.0
31.0	45.0
32.0	49.0
33.0	31.0
34.0	31.0
35.0	27.0
36.0	26.0
37.0	27.0
38.0	26.0
39.0	20.0
40.0	23.0
41.0	14.0
42.0	21.0
43.0	19.0
44.0	17.0
45.0	11.0
46.0	10.0
47.0	8.0
48.0	8.0
49.0	13.0
50.0	92.0
