#Duplication rate	Coverage
1.0	3802.0
2.0	2469.0
3.0	1782.0
4.0	1391.0
5.0	1169.0
6.0	967.0
7.0	823.0
8.0	694.0
9.0	620.0
10.0	561.0
11.0	451.0
12.0	440.0
13.0	383.0
14.0	374.0
15.0	364.0
16.0	319.0
17.0	261.0
18.0	269.0
19.0	238.0
20.0	240.0
21.0	229.0
22.0	204.0
23.0	179.0
24.0	175.0
25.0	140.0
26.0	160.0
27.0	139.0
28.0	129.0
29.0	114.0
30.0	116.0
31.0	107.0
32.0	113.0
33.0	81.0
34.0	79.0
35.0	80.0
36.0	95.0
37.0	71.0
38.0	76.0
39.0	72.0
40.0	72.0
41.0	65.0
42.0	62.0
43.0	59.0
44.0	49.0
45.0	52.0
46.0	50.0
47.0	52.0
48.0	54.0
49.0	43.0
50.0	1609.0
