#GC Content (%)	Sample
1.0	1.3445378151260504E-5
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	2.689075630252101E-5
24.0	0.0
25.0	9.411764705882353E-5
26.0	8.873949579831932E-4
27.0	0.004154621848739496
28.0	0.004410084033613446
29.0	0.007018487394957983
30.0	0.012490756302521007
31.0	0.01682016806722689
32.0	0.02452436974789916
33.0	0.03708235294117647
34.0	0.05634957983193276
35.0	0.06832941176470587
36.0	0.0932705882352941
37.0	0.10307226890756302
38.0	0.08890084033613445
39.0	0.0769344537815126
40.0	0.06814117647058823
41.0	0.059307563025210085
42.0	0.049411764705882356
43.0	0.040282352941176464
44.0	0.03042689075630252
45.0	0.029095798319327733
46.0	0.027845378151260505
47.0	0.025196638655462185
48.0	0.02261512605042017
49.0	0.015569747899159663
50.0	0.01515294117647059
51.0	0.012114285714285713
52.0	0.006668907563025211
53.0	0.0027563025210084035
54.0	6.319327731092437E-4
55.0	2.5546218487394957E-4
56.0	4.033613445378151E-5
57.0	4.033613445378151E-5
58.0	1.3445378151260504E-5
59.0	0.0
60.0	1.3445378151260504E-5
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	1.3445378151260504E-5
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.689075630252101E-5
