#Duplication rate	Coverage
1.0	1083.0
2.0	1141.0
3.0	1163.0
4.0	994.0
5.0	870.0
6.0	854.0
7.0	808.0
8.0	768.0
9.0	687.0
10.0	619.0
11.0	599.0
12.0	524.0
13.0	497.0
14.0	507.0
15.0	489.0
16.0	415.0
17.0	400.0
18.0	371.0
19.0	400.0
20.0	365.0
21.0	353.0
22.0	331.0
23.0	322.0
24.0	330.0
25.0	295.0
26.0	271.0
27.0	260.0
28.0	241.0
29.0	238.0
30.0	234.0
31.0	229.0
32.0	260.0
33.0	233.0
34.0	211.0
35.0	196.0
36.0	189.0
37.0	180.0
38.0	204.0
39.0	183.0
40.0	185.0
41.0	207.0
42.0	166.0
43.0	156.0
44.0	138.0
45.0	186.0
46.0	147.0
47.0	157.0
48.0	157.0
49.0	150.0
50.0	9084.0
