#Duplication rate	Coverage
1.0	1301.0
2.0	1321.0
3.0	1144.0
4.0	1066.0
5.0	958.0
6.0	904.0
7.0	871.0
8.0	733.0
9.0	697.0
10.0	613.0
11.0	620.0
12.0	598.0
13.0	488.0
14.0	502.0
15.0	460.0
16.0	469.0
17.0	473.0
18.0	398.0
19.0	382.0
20.0	365.0
21.0	340.0
22.0	346.0
23.0	339.0
24.0	315.0
25.0	313.0
26.0	284.0
27.0	265.0
28.0	240.0
29.0	250.0
30.0	228.0
31.0	237.0
32.0	203.0
33.0	206.0
34.0	244.0
35.0	186.0
36.0	177.0
37.0	206.0
38.0	180.0
39.0	163.0
40.0	163.0
41.0	172.0
42.0	159.0
43.0	150.0
44.0	152.0
45.0	135.0
46.0	144.0
47.0	151.0
48.0	121.0
49.0	129.0
50.0	8323.0
