#Coverage	Number of genomic locations
0.0	316.0
1.0	8.0
2.0	93.0
3.0	135.0
4.0	123.0
5.0	236.0
6.0	620.0
7.0	301.0
8.0	201.0
9.0	343.0
10.0	271.0
11.0	349.0
12.0	257.0
13.0	286.0
14.0	271.0
15.0	274.0
16.0	168.0
17.0	465.0
18.0	368.0
19.0	501.0
20.0	422.0
21.0	587.0
22.0	547.0
23.0	500.0
24.0	579.0
25.0	420.0
26.0	542.0
27.0	600.0
28.0	516.0
29.0	715.0
30.0	1091.0
31.0	629.0
32.0	503.0
33.0	523.0
34.0	478.0
35.0	585.0
36.0	682.0
37.0	487.0
38.0	807.0
39.0	574.0
40.0	489.0
41.0	537.0
42.0	317.0
43.0	457.0
44.0	613.0
45.0	604.0
46.0	539.0
47.0	569.0
48.0	428.0
49.0	381.0
50.0	317.0
51.0	329.0
52.0	377.0
53.0	261.0
54.0	438.0
55.0	370.0
56.0	372.0
57.0	442.0
58.0	330.0
59.0	241.0
60.0	228.0
61.0	205.0
62.0	283.0
63.0	240.0
64.0	174.0
65.0	114.0
66.0	102.0
67.0	178.0
68.0	141.0
69.0	149.0
70.0	135.0
71.0	119.0
72.0	109.0
73.0	72.0
74.0	77.0
75.0	100.0
76.0	160.0
77.0	78.0
78.0	64.0
79.0	55.0
80.0	118.0
81.0	68.0
82.0	68.0
83.0	33.0
84.0	122.0
85.0	83.0
86.0	57.0
87.0	72.0
88.0	41.0
89.0	36.0
90.0	46.0
91.0	20.0
92.0	9.0
93.0	8.0
94.0	4.0
95.0	7.0
96.0	5.0
97.0	13.0
99.0	3.0
100.0	7.0
101.0	21.0
102.0	3.0
103.0	12.0
104.0	15.0
105.0	8.0
106.0	30.0
107.0	16.0
108.0	7.0
109.0	18.0
110.0	44.0
111.0	29.0
112.0	2.0
115.0	3.0
116.0	14.0
117.0	5.0
118.0	4.0
120.0	12.0
121.0	4.0
130.0	2.0
131.0	4.0
141.0	12.0
142.0	6.0
143.0	11.0
144.0	3.0
146.0	15.0
147.0	5.0
148.0	3.0
149.0	5.0
155.0	2.0
162.0	2.0
163.0	7.0
164.0	1.0
166.0	9.0
174.0	1.0
181.0	4.0
199.0	1.0
203.0	1.0
204.0	1.0
205.0	6.0
206.0	1.0
208.0	1.0
209.0	4.0
210.0	13.0
211.0	4.0
212.0	4.0
213.0	1.0
365.0	2.0
371.0	7.0
372.0	2.0
380.0	1.0
382.0	1.0
390.0	1.0
397.0	1.0
399.0	1.0
403.0	1.0
404.0	1.0
405.0	1.0
406.0	3.0
407.0	2.0
408.0	2.0
409.0	2.0
410.0	5.0
411.0	19.0
412.0	19.0
413.0	4.0
414.0	14.0
415.0	6.0
693.0	2.0
697.0	1.0
699.0	2.0
707.0	1.0
711.0	1.0
716.0	2.0
719.0	1.0
722.0	1.0
728.0	3.0
739.0	1.0
741.0	1.0
749.0	1.0
750.0	2.0
751.0	9.0
753.0	5.0
754.0	5.0
755.0	2.0
756.0	1.0
757.0	4.0
