#Duplication rate	Coverage
1.0	3416.0
2.0	1462.0
3.0	865.0
4.0	605.0
5.0	450.0
6.0	337.0
7.0	261.0
8.0	216.0
9.0	194.0
10.0	148.0
11.0	143.0
12.0	114.0
13.0	100.0
14.0	101.0
15.0	97.0
16.0	71.0
17.0	59.0
18.0	54.0
19.0	52.0
20.0	56.0
21.0	54.0
22.0	39.0
23.0	45.0
24.0	27.0
25.0	26.0
26.0	35.0
27.0	27.0
28.0	24.0
29.0	24.0
30.0	25.0
31.0	14.0
32.0	19.0
33.0	21.0
34.0	18.0
35.0	16.0
36.0	15.0
37.0	16.0
38.0	17.0
39.0	20.0
40.0	16.0
41.0	19.0
42.0	9.0
43.0	11.0
44.0	9.0
45.0	16.0
46.0	9.0
47.0	14.0
48.0	10.0
49.0	14.0
50.0	445.0
