#Coverage	Number of genomic locations
0.0	2004.0
1.0	1597.0
2.0	1257.0
3.0	1262.0
4.0	844.0
5.0	818.0
6.0	570.0
7.0	500.0
8.0	352.0
9.0	479.0
10.0	618.0
11.0	555.0
12.0	480.0
13.0	396.0
14.0	326.0
15.0	346.0
16.0	361.0
17.0	243.0
18.0	304.0
19.0	253.0
20.0	156.0
21.0	177.0
22.0	199.0
23.0	182.0
24.0	172.0
25.0	200.0
26.0	238.0
27.0	216.0
28.0	174.0
29.0	184.0
30.0	172.0
31.0	115.0
32.0	140.0
33.0	119.0
34.0	93.0
35.0	74.0
36.0	75.0
37.0	78.0
38.0	65.0
39.0	67.0
40.0	55.0
41.0	98.0
42.0	111.0
43.0	96.0
44.0	85.0
45.0	99.0
46.0	58.0
47.0	89.0
48.0	95.0
49.0	95.0
50.0	90.0
51.0	82.0
52.0	89.0
53.0	82.0
54.0	64.0
55.0	60.0
56.0	53.0
57.0	26.0
58.0	50.0
59.0	62.0
60.0	99.0
61.0	71.0
62.0	93.0
63.0	99.0
64.0	62.0
65.0	79.0
66.0	63.0
67.0	76.0
68.0	58.0
69.0	61.0
70.0	74.0
71.0	60.0
72.0	49.0
73.0	55.0
74.0	35.0
75.0	43.0
76.0	46.0
77.0	34.0
78.0	33.0
79.0	42.0
80.0	44.0
81.0	40.0
82.0	29.0
83.0	35.0
84.0	35.0
85.0	22.0
86.0	40.0
87.0	43.0
88.0	40.0
89.0	33.0
90.0	37.0
91.0	22.0
92.0	27.0
93.0	30.0
94.0	41.0
95.0	46.0
96.0	49.0
97.0	56.0
98.0	65.0
99.0	56.0
100.0	55.0
101.0	37.0
102.0	48.0
103.0	46.0
104.0	38.0
105.0	52.0
106.0	54.0
107.0	41.0
108.0	30.0
109.0	43.0
110.0	43.0
111.0	34.0
112.0	39.0
113.0	32.0
114.0	25.0
115.0	23.0
116.0	27.0
117.0	47.0
118.0	25.0
119.0	12.0
120.0	16.0
121.0	27.0
122.0	16.0
123.0	42.0
124.0	44.0
125.0	34.0
126.0	28.0
127.0	19.0
128.0	34.0
129.0	27.0
130.0	26.0
131.0	15.0
132.0	17.0
133.0	16.0
134.0	15.0
135.0	19.0
136.0	7.0
137.0	11.0
138.0	8.0
139.0	10.0
140.0	13.0
141.0	8.0
142.0	17.0
143.0	27.0
144.0	27.0
145.0	9.0
146.0	8.0
147.0	18.0
148.0	21.0
149.0	40.0
150.0	35.0
151.0	21.0
152.0	27.0
153.0	26.0
154.0	21.0
155.0	19.0
156.0	33.0
157.0	23.0
158.0	26.0
159.0	14.0
160.0	20.0
161.0	18.0
162.0	31.0
163.0	26.0
164.0	16.0
165.0	21.0
166.0	17.0
167.0	16.0
168.0	16.0
169.0	13.0
170.0	32.0
171.0	13.0
172.0	16.0
173.0	16.0
174.0	15.0
175.0	14.0
176.0	13.0
177.0	23.0
178.0	22.0
179.0	23.0
180.0	20.0
181.0	38.0
182.0	21.0
183.0	16.0
184.0	24.0
185.0	19.0
186.0	13.0
187.0	26.0
188.0	22.0
189.0	18.0
190.0	29.0
191.0	22.0
192.0	16.0
193.0	16.0
194.0	23.0
195.0	30.0
196.0	26.0
197.0	24.0
198.0	35.0
199.0	37.0
200.0	30.0
201.0	26.0
202.0	26.0
203.0	14.0
204.0	17.0
205.0	10.0
206.0	13.0
207.0	20.0
208.0	17.0
209.0	17.0
210.0	18.0
211.0	14.0
212.0	15.0
213.0	13.0
214.0	17.0
215.0	8.0
216.0	15.0
217.0	9.0
218.0	17.0
219.0	13.0
220.0	11.0
221.0	17.0
222.0	8.0
223.0	14.0
224.0	31.0
225.0	13.0
226.0	28.0
227.0	16.0
228.0	23.0
229.0	9.0
230.0	16.0
231.0	15.0
232.0	12.0
233.0	8.0
234.0	15.0
235.0	14.0
236.0	8.0
237.0	7.0
238.0	9.0
239.0	13.0
240.0	3.0
241.0	9.0
242.0	19.0
243.0	11.0
244.0	12.0
245.0	18.0
246.0	19.0
247.0	13.0
248.0	16.0
249.0	8.0
250.0	12.0
251.0	10.0
252.0	10.0
253.0	14.0
254.0	9.0
255.0	14.0
256.0	16.0
257.0	13.0
258.0	11.0
259.0	8.0
260.0	13.0
261.0	4.0
262.0	18.0
263.0	8.0
264.0	18.0
265.0	13.0
266.0	8.0
267.0	12.0
268.0	11.0
269.0	10.0
270.0	6.0
271.0	10.0
272.0	4.0
273.0	3.0
274.0	7.0
275.0	12.0
276.0	5.0
278.0	6.0
279.0	3.0
280.0	9.0
281.0	8.0
282.0	5.0
283.0	2.0
284.0	6.0
285.0	5.0
286.0	4.0
287.0	6.0
288.0	14.0
289.0	5.0
290.0	5.0
291.0	1.0
292.0	2.0
293.0	10.0
294.0	4.0
295.0	2.0
296.0	5.0
297.0	6.0
298.0	9.0
299.0	8.0
300.0	4.0
301.0	14.0
302.0	8.0
303.0	10.0
304.0	4.0
305.0	4.0
306.0	8.0
307.0	7.0
308.0	7.0
309.0	12.0
310.0	14.0
311.0	6.0
312.0	9.0
313.0	6.0
314.0	5.0
315.0	9.0
316.0	7.0
317.0	10.0
318.0	9.0
319.0	5.0
320.0	3.0
321.0	6.0
322.0	11.0
323.0	14.0
324.0	14.0
325.0	9.0
326.0	9.0
327.0	14.0
328.0	11.0
329.0	10.0
330.0	10.0
331.0	10.0
332.0	13.0
333.0	12.0
334.0	9.0
335.0	20.0
336.0	18.0
337.0	17.0
338.0	7.0
339.0	25.0
340.0	18.0
341.0	13.0
342.0	11.0
343.0	7.0
344.0	15.0
345.0	13.0
346.0	11.0
347.0	12.0
348.0	8.0
349.0	8.0
350.0	7.0
351.0	12.0
352.0	8.0
353.0	10.0
354.0	5.0
355.0	7.0
356.0	8.0
357.0	1.0
358.0	6.0
359.0	7.0
360.0	7.0
361.0	14.0
362.0	11.0
363.0	11.0
364.0	11.0
365.0	10.0
366.0	4.0
367.0	7.0
368.0	11.0
369.0	10.0
370.0	12.0
371.0	6.0
372.0	5.0
373.0	4.0
374.0	5.0
375.0	8.0
376.0	13.0
377.0	8.0
378.0	6.0
379.0	6.0
380.0	10.0
381.0	8.0
382.0	15.0
383.0	10.0
384.0	12.0
385.0	12.0
386.0	9.0
387.0	12.0
388.0	13.0
389.0	8.0
390.0	5.0
391.0	8.0
392.0	11.0
393.0	15.0
394.0	12.0
395.0	8.0
396.0	16.0
397.0	9.0
398.0	8.0
399.0	11.0
400.0	6.0
401.0	6.0
402.0	7.0
403.0	4.0
404.0	5.0
405.0	5.0
406.0	6.0
407.0	2.0
408.0	5.0
409.0	3.0
410.0	3.0
411.0	3.0
412.0	8.0
413.0	3.0
414.0	4.0
415.0	7.0
416.0	4.0
417.0	3.0
418.0	3.0
419.0	2.0
420.0	3.0
421.0	1.0
422.0	3.0
423.0	5.0
424.0	8.0
425.0	3.0
426.0	3.0
427.0	4.0
428.0	8.0
429.0	6.0
430.0	6.0
431.0	5.0
432.0	5.0
433.0	5.0
434.0	4.0
435.0	6.0
436.0	1.0
437.0	11.0
438.0	5.0
439.0	4.0
440.0	5.0
441.0	6.0
442.0	9.0
443.0	8.0
444.0	8.0
445.0	5.0
446.0	7.0
447.0	2.0
448.0	6.0
449.0	4.0
450.0	2.0
451.0	7.0
452.0	5.0
453.0	4.0
454.0	6.0
455.0	5.0
456.0	5.0
457.0	5.0
458.0	5.0
459.0	2.0
460.0	8.0
461.0	5.0
462.0	3.0
463.0	6.0
464.0	6.0
465.0	3.0
466.0	3.0
467.0	3.0
468.0	7.0
469.0	4.0
470.0	1.0
472.0	1.0
473.0	6.0
474.0	8.0
475.0	3.0
476.0	7.0
477.0	4.0
478.0	1.0
479.0	5.0
480.0	3.0
481.0	4.0
482.0	14.0
483.0	10.0
484.0	7.0
485.0	11.0
486.0	2.0
487.0	7.0
488.0	4.0
489.0	6.0
490.0	6.0
491.0	4.0
492.0	5.0
493.0	3.0
494.0	3.0
495.0	2.0
496.0	6.0
497.0	5.0
498.0	5.0
499.0	6.0
500.0	3.0
501.0	3.0
502.0	6.0
503.0	4.0
504.0	6.0
505.0	2.0
506.0	4.0
507.0	9.0
508.0	7.0
509.0	3.0
510.0	2.0
511.0	1.0
513.0	5.0
514.0	7.0
515.0	10.0
516.0	6.0
517.0	6.0
518.0	8.0
519.0	4.0
520.0	9.0
521.0	7.0
522.0	7.0
523.0	5.0
524.0	3.0
525.0	2.0
526.0	3.0
527.0	3.0
529.0	2.0
530.0	4.0
532.0	4.0
533.0	2.0
534.0	4.0
535.0	4.0
536.0	3.0
537.0	6.0
538.0	1.0
539.0	3.0
540.0	3.0
541.0	7.0
542.0	9.0
543.0	6.0
544.0	5.0
545.0	4.0
546.0	2.0
547.0	4.0
548.0	10.0
549.0	9.0
550.0	6.0
551.0	2.0
552.0	17.0
553.0	7.0
554.0	14.0
555.0	3.0
556.0	6.0
557.0	1.0
558.0	4.0
559.0	9.0
560.0	2.0
561.0	6.0
562.0	4.0
563.0	8.0
564.0	4.0
565.0	2.0
566.0	3.0
567.0	2.0
569.0	1.0
571.0	1.0
572.0	3.0
573.0	3.0
574.0	1.0
576.0	3.0
577.0	2.0
578.0	3.0
579.0	3.0
580.0	5.0
581.0	3.0
582.0	2.0
583.0	4.0
584.0	3.0
585.0	3.0
586.0	5.0
587.0	5.0
588.0	3.0
589.0	3.0
590.0	6.0
591.0	3.0
592.0	5.0
593.0	4.0
594.0	4.0
595.0	4.0
596.0	6.0
597.0	11.0
598.0	4.0
599.0	5.0
600.0	8.0
601.0	5.0
602.0	8.0
603.0	6.0
604.0	6.0
605.0	11.0
606.0	6.0
607.0	8.0
608.0	3.0
609.0	5.0
610.0	8.0
611.0	4.0
612.0	4.0
613.0	4.0
614.0	7.0
615.0	11.0
616.0	6.0
617.0	5.0
618.0	6.0
619.0	6.0
620.0	7.0
621.0	6.0
622.0	7.0
623.0	7.0
624.0	5.0
625.0	4.0
626.0	4.0
627.0	4.0
628.0	6.0
629.0	8.0
630.0	4.0
631.0	7.0
632.0	4.0
633.0	10.0
634.0	2.0
635.0	2.0
636.0	4.0
637.0	4.0
638.0	1.0
639.0	2.0
640.0	4.0
641.0	9.0
642.0	7.0
644.0	6.0
645.0	7.0
646.0	2.0
647.0	5.0
648.0	1.0
649.0	6.0
650.0	2.0
651.0	1.0
652.0	7.0
653.0	3.0
654.0	1.0
655.0	6.0
656.0	4.0
657.0	2.0
658.0	8.0
659.0	1.0
660.0	2.0
661.0	5.0
662.0	2.0
664.0	1.0
665.0	3.0
666.0	2.0
667.0	3.0
668.0	3.0
669.0	3.0
670.0	5.0
671.0	5.0
673.0	6.0
674.0	4.0
675.0	2.0
676.0	5.0
677.0	6.0
678.0	3.0
679.0	5.0
680.0	2.0
681.0	1.0
682.0	2.0
683.0	2.0
684.0	2.0
685.0	2.0
686.0	1.0
687.0	1.0
691.0	5.0
692.0	5.0
693.0	9.0
694.0	3.0
695.0	2.0
696.0	3.0
697.0	2.0
698.0	5.0
699.0	2.0
700.0	3.0
701.0	1.0
702.0	4.0
703.0	4.0
704.0	3.0
705.0	2.0
706.0	3.0
707.0	1.0
708.0	2.0
709.0	4.0
710.0	1.0
711.0	3.0
712.0	2.0
713.0	5.0
714.0	3.0
715.0	3.0
716.0	1.0
717.0	1.0
718.0	2.0
719.0	4.0
720.0	4.0
721.0	4.0
722.0	3.0
723.0	4.0
724.0	3.0
725.0	2.0
726.0	2.0
727.0	1.0
728.0	3.0
729.0	3.0
730.0	2.0
731.0	1.0
732.0	6.0
733.0	2.0
734.0	3.0
735.0	1.0
736.0	3.0
738.0	3.0
739.0	2.0
740.0	1.0
741.0	1.0
743.0	4.0
745.0	1.0
746.0	3.0
747.0	6.0
748.0	1.0
749.0	6.0
750.0	3.0
751.0	3.0
752.0	6.0
753.0	1.0
754.0	2.0
755.0	2.0
756.0	4.0
757.0	6.0
758.0	1.0
759.0	6.0
760.0	3.0
761.0	4.0
762.0	1.0
763.0	3.0
764.0	7.0
765.0	8.0
766.0	5.0
767.0	8.0
768.0	1.0
769.0	4.0
770.0	4.0
771.0	3.0
773.0	3.0
774.0	1.0
775.0	3.0
776.0	6.0
777.0	3.0
778.0	4.0
779.0	2.0
780.0	3.0
781.0	1.0
782.0	1.0
783.0	1.0
784.0	5.0
785.0	4.0
786.0	4.0
787.0	1.0
788.0	2.0
789.0	2.0
790.0	3.0
791.0	3.0
792.0	5.0
793.0	6.0
794.0	3.0
795.0	4.0
796.0	2.0
797.0	3.0
798.0	1.0
799.0	1.0
800.0	5.0
801.0	4.0
802.0	1.0
803.0	1.0
804.0	2.0
805.0	4.0
807.0	1.0
808.0	3.0
809.0	3.0
810.0	5.0
811.0	2.0
812.0	1.0
813.0	6.0
814.0	1.0
815.0	1.0
816.0	2.0
817.0	3.0
818.0	1.0
819.0	3.0
820.0	6.0
821.0	3.0
822.0	1.0
823.0	3.0
824.0	6.0
825.0	1.0
826.0	4.0
828.0	4.0
829.0	1.0
830.0	1.0
831.0	3.0
832.0	1.0
833.0	2.0
834.0	4.0
835.0	3.0
836.0	5.0
837.0	4.0
839.0	4.0
840.0	3.0
841.0	6.0
842.0	3.0
843.0	1.0
844.0	3.0
845.0	4.0
846.0	4.0
847.0	3.0
848.0	4.0
849.0	2.0
850.0	3.0
851.0	6.0
852.0	4.0
853.0	1.0
854.0	4.0
855.0	7.0
856.0	2.0
857.0	5.0
858.0	2.0
859.0	6.0
860.0	3.0
861.0	3.0
862.0	1.0
863.0	3.0
864.0	3.0
865.0	1.0
866.0	7.0
867.0	8.0
868.0	8.0
869.0	8.0
870.0	2.0
871.0	5.0
872.0	3.0
873.0	1.0
874.0	9.0
875.0	12.0
876.0	3.0
877.0	6.0
879.0	3.0
880.0	7.0
881.0	5.0
882.0	4.0
883.0	3.0
884.0	2.0
885.0	6.0
886.0	5.0
887.0	8.0
888.0	3.0
889.0	3.0
890.0	4.0
891.0	9.0
892.0	3.0
893.0	5.0
894.0	6.0
895.0	5.0
896.0	1.0
897.0	5.0
898.0	1.0
899.0	3.0
900.0	1.0
901.0	5.0
902.0	7.0
903.0	2.0
904.0	4.0
905.0	2.0
906.0	4.0
907.0	5.0
908.0	5.0
909.0	6.0
910.0	5.0
911.0	5.0
912.0	5.0
913.0	2.0
914.0	6.0
915.0	1.0
916.0	5.0
917.0	5.0
918.0	6.0
919.0	3.0
920.0	3.0
921.0	3.0
922.0	6.0
923.0	2.0
924.0	3.0
925.0	3.0
926.0	4.0
927.0	3.0
928.0	2.0
929.0	1.0
930.0	2.0
931.0	5.0
932.0	6.0
933.0	4.0
934.0	8.0
936.0	2.0
937.0	9.0
938.0	4.0
939.0	4.0
940.0	5.0
941.0	5.0
942.0	7.0
943.0	11.0
944.0	9.0
945.0	5.0
946.0	12.0
947.0	6.0
948.0	2.0
949.0	2.0
950.0	5.0
951.0	6.0
952.0	4.0
953.0	4.0
954.0	9.0
955.0	4.0
956.0	6.0
957.0	4.0
959.0	1.0
960.0	2.0
961.0	3.0
962.0	2.0
963.0	5.0
964.0	5.0
965.0	3.0
966.0	4.0
967.0	4.0
968.0	6.0
969.0	4.0
970.0	7.0
971.0	4.0
972.0	10.0
973.0	9.0
974.0	4.0
975.0	10.0
976.0	3.0
977.0	5.0
978.0	2.0
979.0	2.0
980.0	5.0
981.0	4.0
982.0	4.0
983.0	10.0
984.0	3.0
985.0	10.0
986.0	5.0
987.0	5.0
988.0	6.0
989.0	7.0
990.0	4.0
991.0	10.0
992.0	9.0
993.0	6.0
994.0	9.0
995.0	6.0
996.0	5.0
997.0	6.0
998.0	5.0
999.0	1.0
1000.0	4.0
1001.0	3.0
1002.0	6.0
1003.0	5.0
1004.0	6.0
1005.0	4.0
1006.0	2.0
1007.0	5.0
1008.0	9.0
1009.0	4.0
1010.0	3.0
1011.0	5.0
1012.0	3.0
1013.0	8.0
1014.0	5.0
1015.0	2.0
1016.0	5.0
1017.0	4.0
1018.0	4.0
1019.0	3.0
1020.0	3.0
1021.0	2.0
1022.0	6.0
1023.0	3.0
1024.0	2.0
1025.0	5.0
1026.0	4.0
1027.0	8.0
1028.0	5.0
1029.0	3.0
1030.0	7.0
1031.0	4.0
1032.0	3.0
1033.0	5.0
1034.0	6.0
1035.0	5.0
1036.0	2.0
1037.0	2.0
1038.0	4.0
1039.0	1.0
1040.0	5.0
1041.0	2.0
1042.0	2.0
1043.0	4.0
1044.0	6.0
1045.0	3.0
1046.0	1.0
1047.0	5.0
1048.0	2.0
1049.0	4.0
1050.0	6.0
1051.0	2.0
1052.0	3.0
1053.0	3.0
1054.0	5.0
1055.0	4.0
1056.0	3.0
1057.0	4.0
1058.0	5.0
1059.0	1.0
1060.0	6.0
1061.0	1.0
1062.0	3.0
1063.0	2.0
1064.0	3.0
1065.0	5.0
1066.0	2.0
1067.0	5.0
1068.0	1.0
1070.0	1.0
1071.0	2.0
1072.0	2.0
1073.0	2.0
1075.0	5.0
1076.0	1.0
1077.0	3.0
1078.0	1.0
1079.0	2.0
1080.0	2.0
1081.0	5.0
1082.0	3.0
1083.0	3.0
1084.0	3.0
1085.0	4.0
1086.0	5.0
1087.0	7.0
1088.0	4.0
1089.0	2.0
1090.0	2.0
1091.0	3.0
1092.0	5.0
1093.0	2.0
1094.0	6.0
1095.0	2.0
1096.0	6.0
1097.0	3.0
1098.0	1.0
1099.0	6.0
1100.0	5.0
1101.0	7.0
1102.0	5.0
1103.0	7.0
1104.0	4.0
1105.0	4.0
1106.0	9.0
1107.0	2.0
1108.0	2.0
1109.0	3.0
