#Duplication rate	Coverage
1.0	4148.0
2.0	2833.0
3.0	1931.0
4.0	1446.0
5.0	1242.0
6.0	1049.0
7.0	875.0
8.0	736.0
9.0	668.0
10.0	536.0
11.0	486.0
12.0	465.0
13.0	398.0
14.0	357.0
15.0	346.0
16.0	283.0
17.0	263.0
18.0	243.0
19.0	206.0
20.0	184.0
21.0	188.0
22.0	163.0
23.0	157.0
24.0	156.0
25.0	144.0
26.0	127.0
27.0	125.0
28.0	136.0
29.0	113.0
30.0	108.0
31.0	93.0
32.0	87.0
33.0	90.0
34.0	68.0
35.0	71.0
36.0	67.0
37.0	61.0
38.0	74.0
39.0	62.0
40.0	64.0
41.0	58.0
42.0	57.0
43.0	50.0
44.0	50.0
45.0	55.0
46.0	47.0
47.0	42.0
48.0	36.0
49.0	39.0
50.0	2315.0
