#Duplication rate	Coverage
1.0	4162.0
2.0	2564.0
3.0	1704.0
4.0	1274.0
5.0	1157.0
6.0	915.0
7.0	723.0
8.0	598.0
9.0	493.0
10.0	440.0
11.0	393.0
12.0	342.0
13.0	278.0
14.0	252.0
15.0	256.0
16.0	226.0
17.0	195.0
18.0	193.0
19.0	168.0
20.0	159.0
21.0	155.0
22.0	128.0
23.0	115.0
24.0	96.0
25.0	107.0
26.0	104.0
27.0	75.0
28.0	96.0
29.0	75.0
30.0	73.0
31.0	66.0
32.0	75.0
33.0	66.0
34.0	63.0
35.0	53.0
36.0	51.0
37.0	57.0
38.0	41.0
39.0	36.0
40.0	40.0
41.0	37.0
42.0	35.0
43.0	50.0
44.0	33.0
45.0	36.0
46.0	41.0
47.0	28.0
48.0	34.0
49.0	34.0
50.0	779.0
