#Duplication rate	Coverage
1.0	3672.0
2.0	2349.0
3.0	1727.0
4.0	1306.0
5.0	1097.0
6.0	953.0
7.0	768.0
8.0	684.0
9.0	620.0
10.0	533.0
11.0	473.0
12.0	441.0
13.0	409.0
14.0	349.0
15.0	330.0
16.0	287.0
17.0	249.0
18.0	246.0
19.0	251.0
20.0	229.0
21.0	204.0
22.0	177.0
23.0	172.0
24.0	159.0
25.0	159.0
26.0	127.0
27.0	140.0
28.0	130.0
29.0	129.0
30.0	108.0
31.0	111.0
32.0	112.0
33.0	107.0
34.0	98.0
35.0	81.0
36.0	95.0
37.0	81.0
38.0	73.0
39.0	59.0
40.0	76.0
41.0	66.0
42.0	58.0
43.0	53.0
44.0	71.0
45.0	55.0
46.0	57.0
47.0	65.0
48.0	54.0
49.0	59.0
50.0	1871.0
