#GC Content (%)	Sample
1.0	2.05196353367663E-4
2.0	0.0
3.0	9.771254922269668E-6
4.0	0.0
5.0	0.0
6.0	4.885627461134834E-6
7.0	9.771254922269668E-6
8.0	4.885627461134834E-6
9.0	9.771254922269668E-6
10.0	0.0
11.0	0.0
12.0	4.885627461134834E-6
13.0	0.0
14.0	0.0
15.0	1.9542509844539336E-5
16.0	9.771254922269668E-6
17.0	0.0
18.0	4.885627461134834E-6
19.0	4.885627461134834E-6
20.0	9.771254922269668E-6
21.0	0.0
22.0	1.4656882383404503E-5
23.0	0.0
24.0	9.771254922269668E-6
25.0	2.9313764766809002E-5
26.0	7.181872367868205E-4
27.0	0.00235487243626699
28.0	0.002599153809323731
29.0	0.004997996892740934
30.0	0.008403279233151912
31.0	0.010508984668901026
32.0	0.015775691072004376
33.0	0.029089025903596803
34.0	0.0445178374258606
35.0	0.05397641219061764
36.0	0.06667415796210706
37.0	0.06755357090511134
38.0	0.0650374727626269
39.0	0.06261420154190403
40.0	0.0667914130211743
41.0	0.06826198688697589
42.0	0.05745009331548451
43.0	0.05043921790875602
44.0	0.04624734954710233
45.0	0.04686293860720532
46.0	0.08953400885275696
47.0	0.06582405878386963
48.0	0.021745927829511142
49.0	0.016127456249206088
50.0	0.01602974369998339
51.0	0.008764815665275892
52.0	0.005564729678232575
53.0	0.003859645694296519
54.0	0.0011823218455946298
55.0	1.0748380414496634E-4
56.0	9.771254922269668E-6
57.0	4.885627461134834E-6
58.0	0.0
59.0	0.0
60.0	9.771254922269668E-6
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	9.771254922269668E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
