#Duplication rate	Coverage
1.0	1749.0
2.0	1632.0
3.0	1330.0
4.0	1151.0
5.0	932.0
6.0	921.0
7.0	852.0
8.0	738.0
9.0	640.0
10.0	576.0
11.0	552.0
12.0	553.0
13.0	529.0
14.0	458.0
15.0	462.0
16.0	416.0
17.0	425.0
18.0	378.0
19.0	346.0
20.0	363.0
21.0	360.0
22.0	352.0
23.0	306.0
24.0	304.0
25.0	283.0
26.0	290.0
27.0	230.0
28.0	249.0
29.0	251.0
30.0	212.0
31.0	210.0
32.0	219.0
33.0	207.0
34.0	242.0
35.0	214.0
36.0	190.0
37.0	181.0
38.0	171.0
39.0	162.0
40.0	161.0
41.0	166.0
42.0	174.0
43.0	135.0
44.0	161.0
45.0	147.0
46.0	130.0
47.0	137.0
48.0	122.0
49.0	127.0
50.0	7137.0
