#Duplication rate	Coverage
1.0	3389.0
2.0	2475.0
3.0	1900.0
4.0	1542.0
5.0	1281.0
6.0	1067.0
7.0	951.0
8.0	832.0
9.0	728.0
10.0	685.0
11.0	604.0
12.0	475.0
13.0	475.0
14.0	444.0
15.0	439.0
16.0	396.0
17.0	371.0
18.0	300.0
19.0	278.0
20.0	271.0
21.0	256.0
22.0	234.0
23.0	223.0
24.0	201.0
25.0	200.0
26.0	202.0
27.0	166.0
28.0	172.0
29.0	158.0
30.0	154.0
31.0	155.0
32.0	127.0
33.0	124.0
34.0	131.0
35.0	107.0
36.0	122.0
37.0	76.0
38.0	77.0
39.0	101.0
40.0	72.0
41.0	81.0
42.0	69.0
43.0	76.0
44.0	80.0
45.0	66.0
46.0	66.0
47.0	59.0
48.0	57.0
49.0	46.0
50.0	2914.0
